Case,Planform,Span,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,Fin_S,cgx,RTG_h,PropD,Check,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater
581,16.89551525,5.790186453,4698.57173,15468.42867,LowClb,26318.60349,1535141.631,1535141.631,0.257986039,1.5,26.84730396,1.229379164,3.107841438,1.229455227,23.73977207,1.791810465,Fuselage too big,4698.57173,4028.305973,0,52.2544,4646.31733,0.303320592,26.00972131,74.60815309,30.34761278,6.785726802,469.8510699,10.09305816,0,0.012693926
582,15.14687076,8.706300691,49447.43315,216824.0319,LowAcc,5244.520359,4735974.843,4735974.843,0.151879161,1.5,295.4885257,1.32317571,1.576144799,1.323572389,266.8437039,1.568466482,Fuselage too big,49447.43315,26193.52023,0,52.2544,49395.17875,32.09842788,566.2819939,17555.80667,15.39082125,26.59064203,4944.734204,60.7411564,0,0.014605044
583,17.02127529,11.91792495,10151.07447,32126.7329,LowClb,5055.755949,3111372.126,3111372.126,0.091308967,1.5,35.91132979,3.055576087,0.765523335,3.056003709,32.18347065,1.577830235,Fuselage too big,10151.07447,8720.71197,0,52.2544,10098.82007,12.94926284,136.028193,173.0640255,7.47522234,11.53511804,1015.099722,21.94203473,0,0.014526305
584,15.30357864,4.978511902,5997.329087,32244.80894,LowClb,324.6853336,3961868.992,3961868.992,0.074081022,0.672681386,36.93736059,2.525750975,1.123067621,2.531001712,32.76220709,1.708943604,Fuselage too big,5997.329087,5029.406221,0,52.2544,5945.074687,22.58778496,125.6127395,134.4024405,10.9665895,7.705719567,599.7239662,14.65428443,0,0.014941892
585,19.47614962,8.823997701,108739.2348,316702.3922,LowClb,6084.238148,4016663.894,4016663.894,0.165873419,1.5,275.6855946,3.448132478,1.500369668,3.448243308,250.1428593,1.563030679,Fuselage too big,108739.2348,61737.27942,0,52.2544,108686.9804,29.56005892,1713.995535,34129.30216,14.65088828,52.4563277,10873.91432,135.8073607,0,0.014321871
586,19.63037253,5.438409236,12946.42439,38379.20925,LowClb,17268.07815,1858140.366,1858140.366,0.270969432,1.5,127.7470661,0.800640949,6.700838276,0.800816147,113.9726272,1.593709401,Fuselage too big,12946.42439,10067.97843,0,52.2544,12894.16999,1.172224747,88.31672617,1339.150732,65.4326964,12.86765611,1294.636146,24.60153493,0,0.013844607
587,19.84087519,7.017960741,138151.2778,282057.8744,LowClb,13288.90833,1401563.623,1401563.623,0.283670468,1.5,545.9054019,1.733529345,1.961081597,1.733598928,494.5953324,1.577959235,Fuselage too big,138151.2778,45289.67268,0,52.2544,138099.0234,7.467008218,950.4729177,77863.22019,19.14967224,43.80577733,13815.119,110.10178,0,0.014418749
588,10.06016734,11.22398723,13394.62921,43094.76288,LowClb,5941.791918,1989544.652,1989544.652,0.07699319,1.5,116.9132882,2.927830062,0.362007434,2.927842177,104.8339634,1.601961535,Fuselage too big,13394.62921,10481.26546,0,52.2544,13342.37481,5.506399867,131.9612768,1340.303313,3.534949143,14.2406938,1339.456657,26.09245579,0,0.013603282
589,18.93423564,11.47237252,1411.675238,4693.478046,LowClb,2521.468481,2064471.052,2064471.052,0.005155109,0.102476097,8.090937251,3.087414269,0.946262121,3.088831825,6.766913045,1.210212611,Fuselage too big,1411.675238,1151.417173,0,52.2544,1359.420838,12.96099984,30.79026552,4.82880991,9.240109899,2.637627309,141.1581462,6.372689615,0,0.015017306
590,10.14302733,6.790397705,67436.23806,220457.3527,LowClb,14551.70842,4410574.152,4410574.152,0.182882984,1.5,319.5537641,2.778377841,0.770250766,2.778376724,289.3668952,1.64215979,Fuselage too big,67436.23806,35113.31536,0,52.2544,67383.98366,5.871732761,628.8095108,24777.50726,7.521385006,34.57630035,6743.616203,72.75254786,0,0.013364683
591,16.08017166,15.52636409,1150.993663,3445.824285,LowClb,1383.500983,3891541.131,3891541.131,0.00489929,0.121118334,11.69161628,5.603946174,0.487484913,5.592266182,9.152616277,1.026849842,Span too big,1150.993663,922.5138236,0,52.2544,1098.739263,19.40211402,20.02257948,8.183685214,4.760218203,2.031382326,115.0915861,6.71895204,0,0.014922146
592,18.42953568,13.77363211,83303.41443,287687.4501,LowAcc,5776.320718,4083973.125,4083973.125,0.091588567,1.5,289.7219687,1.262461588,2.45510541,1.263977456,262.5440044,1.567183645,Fuselage too big,83303.41443,37596.85475,0,52.2544,83251.16003,379.0657284,1500.34098,35289.34368,23.97374184,36.79250727,8330.33332,94.44011521,0,0.015205005
593,12.66395035,7.157883605,1077.58552,3577.727684,LowClb,5707.840028,706464.134,706464.134,0.134969235,1.5,11.86096253,2.613502936,1.110352288,2.614577536,9.375912022,1.05582486,Fuselage too big,1077.58552,878.304106,0,52.2544,1025.33112,3.693577737,9.497044919,6.182945837,10.84242615,2.122800373,107.7515675,6.921417075,0,0.015234415
594,8.26356349,4.321613599,3609.467741,12332.01678,LowAcc,27235.72534,1555743.543,1555743.543,0.228636386,1.5,16.13599161,1.966133089,0.623662704,1.966754741,14.17280352,1.593255511,Fuselage too big,3609.467741,3104.977392,0,52.2544,3557.213341,3.083000372,45.47800787,19.78986737,6.089974219,5.62468908,360.9392367,11.21585636,0,0.015316712
595,18.97821884,8.430957358,946.6002808,3084.928602,LowClb,24510.45411,655320.6246,655320.6246,0.159503704,1.5,4.585296503,1.911976055,1.533699739,1.912140873,3.682099168,0.979646183,Fuselage too big,946.6002808,772.5610396,0,52.2544,894.3458808,0.192429824,4.350475576,1.135131721,14.9763515,1.88600543,94.6543051,4.577179721,0,0.012962267
596,17.91667026,11.95638511,178.0600478,350.7193024,LowClb,510.7654698,699531.8213,699531.8213,0.004185976,0.156741866,3.002225157,4.355277448,0.605604787,4.35557676,1.47362195,0.320528667,1,178.0600478,88.61002377,0,52.2544,125.8056478,2.174419409,2.565875152,0.223771071,5.913641333,0.342026292,17.79773533,8.163078634,0,0.015076807
597,13.87290696,10.28364736,179.2619849,330.4679287,LowClb,5951.577459,1004327.995,1004327.995,0.005552566,0.239100306,4.967169694,4.322118129,0.458426155,4.321355697,2.056640924,0.31045537,Fuselage too big,179.2619849,88.55493343,0,52.2544,127.0075849,2.076770579,2.587760939,0.428193701,4.476463715,0.326130829,17.9177671,10.62449745,0,0.015067148
598,8.881025071,6.207445174,2618.912713,8401.938043,LowClb,10895.56584,1774467.949,1774467.949,0.143345572,1.5,16.41066952,2.591582483,0.30612585,2.592716262,14.17533001,1.574931887,Fuselage too big,2618.912713,2227.341452,0,52.2544,2566.658313,7.660213634,31.5836937,22.10134304,2.989273725,4.206463861,261.8856479,8.874895663,0,0.015329439
599,8.694208695,6.986398462,3663.508702,11885.4454,LowClb,48499.1629,2163201.243,2163201.243,0.11141626,1.5,18.21686388,3.030442574,0.311771272,3.030622376,15.99087927,1.578952609,Fuselage too big,3663.508702,3150.792893,0,52.2544,3611.254302,4.296953237,39.70360251,31.55495264,3.044400441,5.455404005,366.342959,10.04863385,0,0.014503578
600,19.64060844,4.530716008,39510.44626,119134.251,LowClb,2091.626232,2917872.262,2917872.262,0.425015097,1.5,127.1831184,1.917668055,2.703272003,1.91835336,115.1631344,1.582466168,Fuselage too big,39510.44626,31863.80768,0,52.2544,39458.19186,12.84144318,763.1842994,2731.831559,26.39705197,31.25518324,3951.037627,77.8216782,0,0.01533107
601,3.394113541,3.138263819,10785.22229,33832.87439,LowAcc,767.3641844,4115329.803,4115329.803,0.216719933,1.5,40.16334822,0.75447806,0.360035445,0.755055103,36.03438727,1.632341052,Fuselage too big,10785.22229,9187.859028,0,52.2544,10732.96789,14.5505006,247.1691712,165.1200528,3.515692961,12.0514815,1078.513942,24.17288197,0,0.015140721
602,7.085797088,7.399261726,225.9502808,496.1362234,LowClb,621.7186624,985360.2312,985360.2312,0.016890334,0.549874235,1.591486781,1.958594011,0.446156728,1.959511215,0.815120868,0.385156347,1,225.9502808,130.0774036,0,52.2544,173.6958808,2.82137299,3.483192022,0.076909163,4.356654577,0.450188822,22.58860972,9.826425602,0,0.015124362
603,13.74787227,6.47455324,2790.205848,9343.555885,LowClb,1148.721252,1147906.014,1147906.014,0.17295698,1.5,11.87864783,2.938923039,0.956239403,2.940297251,10.31688747,1.607833181,Fuselage too big,2790.205848,2382.50197,0,52.2544,2737.951448,6.894680145,35.31204804,10.89961082,9.337536587,4.567322345,279.014901,9.408095875,0,0.015283214
604,16.64132884,14.01598747,1935.907064,6478.459488,LowClb,2413.075264,1272811.752,1272811.752,0.068424351,1.5,8.831303224,3.467786112,0.59649268,3.468944527,7.53253982,1.416481572,Fuselage too big,1935.907064,1623.867535,0,52.2544,1883.652664,19.12170371,23.20919904,7.023159275,5.824662951,3.39744529,193.5836825,7.610009581,0,0.015266819
605,14.45717985,9.560973211,2270.727609,7441.200799,LowClb,5232.318546,1610508.586,1610508.586,0.098423424,1.5,11.33808443,3.710933231,0.683191789,3.711046427,9.760641604,1.525073073,Fuselage too big,2270.727609,1938.993584,0,52.2544,2218.473209,2.69291439,18.55969943,13.70158192,6.671266946,3.830185184,227.0643385,6.945976185,0,0.013663041
606,14.04827233,5.822673397,3340.321684,10995.96048,LowClb,12551.23887,1332670.953,1332670.953,0.214170856,1.5,17.90929208,1.065188252,2.269533953,1.065737857,15.67601211,1.577068308,Fuselage too big,3340.321684,2860.621768,0,52.2544,3288.067284,1.722480316,28.94887229,26.14395528,22.16166396,5.148729072,334.0250852,9.28052932,0,0.01420089
607,4.669652455,3.092068111,3096.691422,10966.00762,LowClb,8536.668361,1048385.845,1048385.845,0.25494748,1.5,15.97977961,1.27935189,0.416128108,1.279367241,13.98798428,1.781188616,Fuselage too big,3096.691422,2685.33845,0,52.2544,3044.437022,0.075938784,18.66136274,13.45876175,4.063429537,5.235468325,309.6629135,7.927978957,0,0.012718305
608,7.210963249,6.215764793,1589.663772,5118.033474,LowClb,7114.288047,1663598.713,1663598.713,0.119412543,1.5,13.39576095,1.371109916,0.544546691,1.371708436,11.11875544,1.263946914,Fuselage too big,1589.663772,1334.521885,0,52.2544,1537.409372,3.225183099,14.53873904,11.36330772,5.317418036,2.827677246,158.9604616,6.640454769,0,0.014246282
609,18.95116615,11.42806888,182732.4204,491515.6616,LowAcc,146523.3914,2112401.344,2112401.344,0.138592646,1.5,347.3491142,1.891202774,1.45114296,1.8912107,315.3096859,1.796026408,Fuselage too big,182732.4204,78605.08556,0,52.2544,182680.166,3.10771556,1377.87591,84183.68055,14.17019675,68.11746652,18273.234,154.8819851,0,0.012655565
610,19.7368552,10.45864445,9894.185505,30195.6934,LowAcc,6232.575811,1855372.665,1855372.665,0.118318438,1.5,112.4980375,4.244715232,0.736664468,4.24499224,99.80334086,1.585976937,Fuselage too big,9894.185505,7544.03257,0,52.2544,9841.931105,7.645580556,91.85342521,1169.411248,7.193419762,11.01932945,989.4125274,21.3490837,0,0.013921616
611,16.00311412,6.955567491,865.5858446,2863.243733,LowClb,5547.334074,565969.442,565969.442,0.191415794,1.5,4.466094451,1.841593009,1.253997632,1.841767387,3.562271426,0.943519129,Fuselage too big,865.5858446,703.0161856,0,52.2544,813.3314446,0.163712573,4.144675261,0.993425188,12.24510172,1.777732593,86.54914849,4.428561479,0,0.012901729
612,13.26542023,8.801341905,934.002355,3032.80824,LowClb,9094.677034,923590.2639,923590.2639,0.102466072,1.5,4.48710789,2.875912663,0.922637652,2.876036062,3.595378849,0.971316912,Fuselage too big,934.002355,764.8712633,0,52.2544,881.747955,0.703798733,5.735782586,1.384223234,9.009420442,1.860811973,93.39455311,4.774749355,0,0.013352276
613,16.05800262,11.0103004,92587.72577,223995.1432,LowClb,7805.478863,4359927.184,4359927.184,0.147023892,1.5,445.0984284,2.958375051,0.691835336,2.958383028,401.9745861,1.755539364,Fuselage too big,92587.72577,32010.44191,0,52.2544,92535.47137,2.037980876,357.1490085,50807.32543,6.755669907,31.49950388,9258.764098,61.48497334,0,0.012785972
614,8.608678789,3.669028536,25656.87456,243564.7976,LowAcc,3408.134541,5058525.527,5058525.527,0.322162912,1.5,125.1652416,0.887933454,1.808795,0.888715262,113.1379193,1.559759879,Fuselage too big,25656.87456,20012.78825,0,52.2544,25604.62016,19.80246398,605.3624429,2310.086854,17.66261611,22.23776636,2565.681039,50.98341723,0,0.01531902
615,14.57919886,8.865763679,135982.6159,372129.4583,LowAcc,7305.782994,5574241.896,5574241.896,0.164654061,1.5,439.5739444,3.40961133,1.136140458,3.409580075,397.9115498,1.578712707,Fuselage too big,135982.6159,40189.61231,0,52.2544,135930.3615,70.6190307,1193.706593,80733.7405,11.09424382,36.8788862,13598.25206,96.44259751,0,0.015294785
616,19.15138483,11.13498358,18128.52989,160065.4158,LowAcc,4637.691445,4685843.163,4685843.163,0.096299403,1.5,96.2702918,4.568747466,1.346405236,4.567972926,86.78289776,1.571301718,Fuselage too big,18128.52989,13865.65863,0,52.2544,18076.27549,26.93200766,271.5632397,2037.521719,13.14744833,16.90528684,1812.846795,31.68656579,0,0.013795991
617,19.10232324,9.967692675,93803.62816,465783.2709,LowAcc,881.7733722,5985507.583,5985507.583,0.149502708,1.5,402.77292,1.038210943,2.713157638,1.039431738,363.8781413,1.678468007,Fuselage too big,93803.62816,31419.93274,0,52.2544,93751.37376,191.8175254,1194.406973,51432.28983,26.49358375,30.82959216,9380.353839,75.23463894,0,0.015030742
618,12.24404205,4.706760073,14537.97922,302759.717,LowAcc,3844.13746,6112337.126,6112337.126,0.307642235,1.5,118.2666518,1.771471419,1.233668543,1.77238837,106.0357426,1.545508136,Fuselage too big,14537.97922,11506.38777,0,52.2544,14485.72482,14.62956673,280.7813409,1173.093101,12.04659117,14.17074997,1453.788892,30.81148853,0,0.015320935
619,7.479988282,6.948098273,158533.2674,455388.727,LowClb,4387.501819,3035991.958,3035991.958,0.229528105,1.5,431.5457689,1.549155496,0.494141158,1.549377551,391.4996821,1.599656152,Fuselage too big,158533.2674,55963.78637,0,52.2544,158481.013,104.0383538,2572.103937,83790.53834,4.825215452,51.01250337,15853.31737,141.3757399,0,0.015166962
620,5.317017637,5.830505306,210561.411,556494.8609,LowAcc,3454.534022,3950964.036,3950964.036,0.437357817,1.5,681.6307031,1.588585224,0.392524892,1.588584412,617.4652723,1.561711452,Fuselage too big,210561.411,51435.05846,0,52.2544,210509.1566,12.78129869,1393.024392,136440.6128,3.832947613,46.46672849,21056.13141,121.2339631,0,0.014589446
621,16.04886442,9.480040167,10693.79327,51805.54057,LowClb,5328.067225,2796894.941,2796894.941,0.118448142,1.5,53.10122827,2.169254268,1.335595423,2.170438312,47.67251447,1.599219577,Fuselage too big,10693.79327,8903.319803,0,52.2544,10641.53887,57.19098361,206.7072523,355.1641432,13.04189211,12.11982079,1069.373477,24.60620978,0,0.015288386
622,0.673064333,1.551753534,5159.784307,17518.3656,LowClb,64271.76396,3227197.505,3227197.505,0.220885964,1.5,45.85943263,0.766008254,0.058414568,0.766014197,40.42670654,1.563704346,Fuselage too big,5159.784307,4363.997668,0,52.2544,5107.529907,5.036695683,109.7990929,89.80157734,0.570409633,7.281848475,515.9712258,15.05611642,0,0.015272115
623,18.88878567,13.99311469,300.8754326,773.7623699,LowClb,1048.068118,512026.6582,512026.6582,0.014298337,0.625392308,3.860476165,3.44715313,0.898683903,3.44322779,2.337801609,0.485204279,1,300.8754326,192.6379023,0,52.2544,248.6210326,6.566143372,3.091305249,0.594129028,8.775515625,0.637725989,30.07814514,6.224960617,0,0.015205311
624,14.65700189,12.3069636,356.2280128,950.8082716,LowClb,11695.18354,1144750.864,1144750.864,0.005596877,0.23847269,7.237649239,2.609449604,1.00656402,2.605017546,4.09605501,0.538614222,Fuselage too big,356.2280128,239.2636928,0,52.2544,303.9736128,4.9376201,4.610201045,1.110251081,9.828949036,0.747357039,35.61630285,7.844059841,0,0.015178957
625,17.40160055,11.62826265,6955.229769,24441.0982,LowAcc,363.7081298,3079231.97,3079231.97,0.011580112,0.353746586,39.89156558,2.968006736,1.308499155,2.966078762,35.58888476,1.680919931,Fuselage too big,6955.229769,5751.849424,0,52.2544,6902.975369,74.5038737,176.584047,165.2964326,12.77730105,9.07922789,695.5169517,17.35309573,0,0.015015256
626,11.41029088,12.69018082,133.5584363,167.60276,LowAcc,5274.462916,930418.6094,930418.6094,0.017660379,0.778879359,2.57618562,3.412002695,0.402587962,3.403587669,1.067629587,0.21296519,1,133.5584363,46.20179349,0,52.2544,81.30403625,3.524436177,1.499977188,0.155970807,3.93121201,0.186620031,13.34668712,12.4420792,0,0.015260227
627,16.83775564,7.457020497,11995.97563,39684.42178,LowClb,43784.61495,1713425.152,1713425.152,0.185872887,1.5,66.53181932,1.946923424,1.652894742,1.947152383,59.82107077,1.590704296,Fuselage too big,11995.97563,9917.372579,0,52.2544,11943.72123,4.482486349,133.762677,634.4071852,16.14027311,13.54047132,1199.58914,24.41257615,0,0.013842687
628,17.91079549,14.72108412,1406.632594,4675.487424,LowClb,265238.4136,1089247.5,1089247.5,0.05938717,1.5,11.26460513,3.490181701,1.066647112,3.488524971,9.325944638,1.207652352,Fuselage too big,1406.632594,1169.759682,0,52.2544,1354.378194,4.726399934,9.67755461,10.71801052,10.41565156,2.628711465,140.6538657,5.784801479,0,0.013516198
629,12.15226521,9.945425004,64438.19864,244141.94,LowClb,1814.631383,3127094.833,3127094.833,0.139034547,1.5,387.6854354,3.316036357,0.696089456,3.31550992,350.0264386,1.562112135,Fuselage too big,64438.19864,26665.44274,0,52.2544,64385.94424,99.95298698,791.0603231,30277.39478,6.797210763,28.91053602,6443.810881,72.55946435,0,0.015320438
630,13.76364826,12.95682299,479255.8195,1130201.498,LowClb,4993.349473,4888392.477,4888392.477,0.149473279,1.5,557.7576508,2.854169178,1.007048253,2.853997487,504.7483026,1.578476252,Fuselage too big,479255.8195,43363.45914,0,52.2544,479203.5651,229.9868887,1738.423786,385792.8571,9.833677505,39.09542472,47925.57202,104.3217681,0,0.015292688
631,14.12729873,13.726726,2259.554875,7932.962108,LowAcc,548.882661,2130283.56,2130283.56,0.006772986,0.187108778,13.39226603,4.040241476,0.659020355,4.031520898,11.53525002,1.543704355,Span too big,2259.554875,1865.812739,0,52.2544,2207.300475,33.05572375,50.17500346,13.8593722,6.435236462,3.906687502,225.9467495,8.093919119,0,0.015043753
632,7.573426159,7.129333811,115127.1519,289606.3378,LowAcc,9686.711378,2357388.055,2357388.055,0.231121089,1.5,472.5563243,1.510105038,0.560915013,1.510108363,428.0409313,1.599055005,Fuselage too big,115127.1519,41407.13573,0,52.2544,115074.8975,5.037994984,786.0441813,61225.70517,5.47725228,40.58464265,11512.70606,92.19281863,0,0.013625258
633,19.36520589,16.34164558,16782.06728,54765.31602,LowClb,8860.463388,2601976.971,2601976.971,0.064421668,1.5,146.1222871,5.731469499,0.626973038,5.731010861,131.1416446,1.581421712,Span too big,16782.06728,12354.23534,0,52.2544,16729.81288,18.15475275,170.9481799,2455.732828,6.12229914,15.78832477,1678.197298,30.61994117,0,0.01391857
634,16.82266041,13.22417012,6368.997148,20736.72011,LowClb,4137.034543,2511282.363,2511282.363,0.068479832,1.5,33.0194024,4.565921904,0.755270686,4.564168222,29.40761523,1.569818437,Fuselage too big,6368.997148,5404.802065,0,52.2544,6316.742748,19.75070007,77.23713277,147.4497519,7.375106735,8.283491142,636.8903913,14.93973404,0,0.014375002
635,14.56019402,13.26889841,14997.75571,50494.31945,LowClb,97340.99576,1687227.655,1687227.655,0.067446174,1.5,71.74838075,2.748889359,0.909092372,2.748807568,64.67017207,1.765766787,Fuselage too big,14997.75571,12270.21725,0,52.2544,14945.50131,3.433197238,133.678099,986.3498583,8.877152787,16.44050025,1499.768345,26.72417407,0,0.012732347
636,19.10772353,6.294342777,4205.856936,153859.47,LowAcc,6106.835964,2722611.487,2722611.487,0.261082559,1.5,16.11566118,2.53164798,1.926397909,2.532817554,14.19164782,1.574305084,Fuselage too big,4205.856936,3591.51106,0,52.2544,4153.602536,5.408055249,70.04270369,29.24330958,18.81099116,6.28227355,420.5766122,11.71304656,0,0.014483423
637,4.357235145,4.716578605,174069.808,516908.5796,LowAcc,4505.603626,2735054.91,2735054.91,0.395910359,1.5,519.7283216,2.056638529,0.26080517,2.056612998,471.4039785,1.661781251,Fuselage too big,174069.808,55781.11212,0,52.2544,174017.5536,65.84986904,2651.835595,97916.72569,2.546723978,51.73314556,17406.97198,140.7635315,0,0.014982734
638,2.750764305,4.101310514,5630.610853,18744.74605,LowClb,3950.298461,1997094.034,1997094.034,0.12847187,1.5,65.76609707,1.13589508,0.156009613,1.136112301,57.65623675,1.59213356,Fuselage too big,5630.610853,4587.927866,0,52.2544,5578.356453,12.3249348,91.50069359,297.5676845,1.523410835,7.695772097,563.0541082,16.74678212,0,0.015200805
639,18.67847307,10.77363481,29919.99471,192028.4992,LowAcc,1111.194666,2608037.417,2608037.417,0.115403034,1.5,204.7188347,3.338763478,1.137633743,3.340064148,184.5254442,1.628803508,Fuselage too big,29919.99471,17429.54387,0,52.2544,29867.74031,159.8555626,605.3438694,8600.903431,11.10882554,21.19011645,2991.991803,47.78775172,0,0.015076721
640,12.24963218,5.03014229,51039.58567,141092.9232,LowClb,2899.006728,1746244.596,1746244.596,0.286340377,1.5,247.6154969,1.822292463,1.326700174,1.822464047,224.3229135,1.584990188,Fuselage too big,51039.58567,32662.80545,0,52.2544,50987.33127,9.090219511,739.5364933,12340.99072,12.95503131,33.8798751,5103.949919,84.10847158,0,0.0150985
641,3.800371861,3.203275527,5255.181234,17303.07621,LowClb,6569.886519,2301868.447,2301868.447,0.213718549,1.5,34.10284796,0.865667931,0.429900149,0.865879457,30.20056623,1.583583393,Fuselage too big,5255.181234,4492.345813,0,52.2544,5202.926834,2.425407406,65.91935881,91.83890771,4.197911484,7.228262721,525.5109825,13.44559328,0,0.014596501
642,10.6397038,7.331417004,28008.94668,86084.44036,LowClb,5819.140783,2247440.176,2247440.176,0.137394066,1.5,122.6442197,2.198089283,1.002975382,2.198171958,110.9312082,1.576029302,Fuselage too big,28008.94668,21227.36578,0,52.2544,27956.69228,23.32910993,500.0823019,3317.817783,9.793906518,24.12971579,2800.888295,53.27065412,0,0.014735382
643,15.10435849,9.708319515,8915.853336,135115.6548,LowAcc,4100.182393,4024635.941,4024635.941,0.10594386,1.5,40.52436174,4.069439163,0.491179523,4.069574484,36.30825788,1.555794516,Fuselage too big,8915.853336,7477.467312,0,52.2544,8863.598936,19.67482474,163.9580519,275.9352268,4.796295516,10.7552064,891.5770001,19.4208604,0,0.014157764
644,9.58947883,7.574247924,1539.230682,5298.900638,LowClb,5801.687456,800970.0058,800970.0058,0.112352964,1.5,7.620250694,1.80877937,0.689966402,1.808879767,6.422792839,1.285660352,Fuselage too big,1539.230682,1297.544306,0,52.2544,1486.976282,1.941221619,13.01323087,4.93095137,6.737420047,2.906055541,153.9131914,5.976135251,0,0.013769443
645,8.149962301,4.286076856,65522.94418,192622.9027,LowAcc,5859.807001,3126307.453,3126307.453,0.323685916,1.5,358.833276,2.007333525,0.46672996,2.007340289,324.1779286,1.77604078,Fuselage too big,65522.94418,28439.78466,0,52.2544,65470.68978,0.725169696,346.9298394,30040.08922,4.557549152,29.81848994,6552.285134,56.48700502,0,0.012716604
646,11.28208297,8.835847392,588.206789,1776.561145,LowClb,404.5244657,1662435.973,1662435.973,0.005862012,0.186734185,9.756486774,2.8320204,0.582135274,2.831615631,6.54555001,0.739040195,Fuselage too big,588.206789,443.212183,0,52.2544,535.952389,7.101293282,9.518349185,3.117504396,5.684465002,1.214577286,58.81405241,7.27487685,0,0.015087631
647,3.568045438,2.257088515,761.5059606,2499.942874,LowClb,2061.529617,604307.0796,604307.0796,0.360389351,1.5,4.955390949,0.921910497,0.345053909,0.922275131,3.897993989,0.88109447,Fuselage too big,761.5059606,614.2116334,0,52.2544,709.2515606,0.468181884,7.146635731,0.898143939,3.369400471,1.596802724,76.14228584,5.403221569,0,0.015255034
648,8.20642225,9.253601098,357.257397,964.1598469,LowClb,449.8711633,1112516.5,1112516.5,0.010911881,0.460361416,2.991466064,1.755341012,0.525934288,1.754839241,2.004706426,0.543232081,1,357.257397,246.0756965,0,52.2544,305.002997,6.85057099,4.820922033,0.355111526,5.135670673,0.757137924,35.71933984,5.273480933,0,0.015066578
649,3.773944856,4.359047621,156.2980234,283.798187,LowAcc,4497.267134,744281.509,744281.509,0.125341156,1.5,4.413239323,1.59865991,0.220297574,1.598677784,1.798887928,0.285430411,Fuselage too big,156.2980234,74.74338249,0,52.2544,104.0436234,0.17383762,1.204155909,0.271063904,2.151173282,0.287805451,15.62314942,9.575390922,0,0.013664435
650,7.626044218,5.701297093,6996.9679,21959.21604,LowAcc,2295.830093,3462245.785,3462245.785,0.148611535,1.5,25.5937226,1.063704476,0.599449988,1.06529806,22.79714114,1.580207159,Fuselage too big,6996.9679,5959.019631,0,52.2544,6944.7135,25.27902432,133.018973,95.966952,5.85354062,8.663791177,699.6875114,17.20880267,0,0.015273736
651,17.8410577,6.507388276,25970.28091,81750.88059,LowClb,4404.962493,2352028.652,2352028.652,0.245902249,1.5,99.11823721,2.258100834,1.861833454,2.258297924,89.6200842,1.589759478,Fuselage too big,25970.28091,20649.24366,0,52.2544,25918.02651,6.619292016,368.671201,2208.054911,18.18052878,23.45820314,2597.018204,46.76675923,0,0.013754788
652,14.0413153,5.921737289,263.9355951,580.8279728,LowClb,667.9665996,2409117.308,2409117.308,0.004556843,0.104331356,3.524789278,2.420201461,1.159866939,2.42373374,1.97303818,0.418193876,1,263.9355951,160.4786704,0,52.2544,211.6811951,1.786513246,4.190840181,0.30459185,11.32592941,0.509482508,26.38558354,6.684557298,0,0.015026672
653,19.35735915,11.3238017,3866.77356,12178.34356,LowClb,2344.79375,2152807.578,2152807.578,0.10298877,1.5,13.53736596,2.772228928,0.909077527,2.774198377,11.85117611,1.598178898,Fuselage too big,3866.77356,3311.478661,0,52.2544,3814.51916,16.11728657,48.22471177,26.2064183,8.877007828,5.574006734,386.6691439,11.35665731,0,0.015266512
654,3.21269608,4.62832048,172.5919332,337.0006686,LowClb,6921.266923,1017134.049,1017134.049,0.091612258,1.5,1.514079943,1.923355493,0.19551053,1.923323612,0.818022042,0.313002294,1,172.5919332,93.82551513,0,52.2544,120.3375332,0.036989596,0.822927839,0.045681238,1.909131463,0.330124689,17.25151675,6.10288191,0,0.012764545
655,10.5554618,7.64975749,3043.452071,9759.603563,LowClb,2992.928943,2140462.681,2140462.681,0.117005732,1.5,17.84261964,2.389915813,0.548794524,2.391035519,15.50879929,1.586515893,Fuselage too big,3043.452071,2583.4356,0,52.2544,2991.197671,16.64211282,39.67365995,27.69083273,5.358897501,4.625287024,304.3385752,9.417494806,0,0.015211228
656,14.70543157,5.705978133,4484.708811,13679.45899,LowClb,9527.644343,1678149.803,1678149.803,0.25348354,1.5,55.40491086,2.133362357,1.445482472,2.133403549,47.69027272,1.807373036,Fuselage too big,4484.708811,3715.469193,0,52.2544,4432.454411,0.254691541,20.08475639,216.7880447,14.11492292,6.191165019,448.4620778,11.07686412,0,0.012696398
657,9.222764814,4.864276004,20530.41305,66044.46835,LowClb,4279.534408,2646663.354,2646663.354,0.239330572,1.5,106.223941,1.908916738,0.785268336,1.909435927,95.89595849,1.633378287,Fuselage too big,20530.41305,16416.52758,0,52.2544,20478.15865,23.21465039,416.6882256,1499.680017,7.668029354,19.33266551,2053.034634,41.99769153,0,0.015148159
658,18.45682176,9.692510141,150.1460071,180.4474866,LowClb,3971.527797,803566.92,803566.92,0.011551365,0.413280122,3.29968152,3.27351461,1.794361361,3.272787034,1.291032111,0.222209433,1,150.1460071,48.45137115,0,52.2544,97.89160712,1.843706414,1.682417932,0.206424414,17.52167375,0.19868316,15.00836191,12.96372704,0,0.015241347
