,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb,Tail_type
79,80.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.35917718690456,222.75321649515342,LowAcc,45.0,156835.86471849206,156835.86471849206,0.0065814592580899665,0.24492,37.21363156642548,2.3050005429832296,0.6915001628949689,0.0716538218640313,0.27616748440640365,0.06997428040633624,0.07892236733241573,1.7160036543413162,2.0,0.0,0.2364834551917531,3.0,1,1,Titan,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,0.27,T-tail
80,81.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,152.13427799693284,LowAcc,45.0,218479.27751021812,218479.27751021812,0.006374781491794741,0.18298,28.703728941222778,1.8172176,0.54516528,0.047943096748979244,0.0189316975992143,-0.05596911158563838,0.047943096748979244,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,H-tail
81,82.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,759.8145538101938,4101.808191476681,LowAcc,45.0,492164.7839813903,492164.7839813903,0.01028563220989974,0.22144,21.529060682032544,13.576684242417103,0.7275033362405832,0.0573868333019304,0.24100157587028453,0.06969401989746699,0.06018011341632781,13.576684242417103,15.0,0.0,0.7725431977045413,3.0,Power Unconverged,1,Titan,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,0.27,H-tail
82,83.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,165.4037694874546,290.3363374470257,LowAcc,45.0,181739.66734892724,181739.66734892724,0.00786860845568002,0.23511,29.87948902582437,2.4253234118097375,0.7275970235429212,0.06398301930154557,0.26323310914622783,0.07000005800859398,0.07050428394493682,1.8104697469045032,2.0,0.0,0.26816520448292797,3.0,1,1,Titan,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,0.27,H-tail
83,84.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,223.87875935196823,500.0424765627961,LowAcc,45.0,179233.178684027,179233.178684027,0.012420324043788077,0.24538,19.7563283481903,2.7832860573430684,0.7448129200767424,0.07376291785413158,1.141139517553314,0.06999216715473468,0.08032584721472442,2.7832860573430684,3.0,0.0,0.3517843547621926,3.0,Power Unconverged,1,Titan,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,0.27,H-tail
84,85.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,152.13427799693284,LowAcc,45.0,218479.27751021812,218479.27751021812,0.006374781491794741,0.18298,28.703728941222778,1.8172176,0.54516528,0.04794255808779542,0.0189316975992143,-0.06167818624242124,0.04794255808779542,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,H-tail
85,86.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,759.8145538101938,4101.808191476681,LowAcc,45.0,492164.7839813903,492164.7839813903,0.01028563220989974,0.22144,21.529060682032544,13.576684242417103,0.7275033362405832,0.05738684844310303,0.24100157587028453,0.06969421013272904,0.0601801280701407,13.576684242417103,15.0,0.0,0.7725431977045413,3.0,Power Unconverged,1,Titan,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,759.8145538101938,0.27,H-tail
86,87.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,165.4037694874546,290.3363374470257,LowAcc,45.0,181739.66734892724,181739.66734892724,0.00786860845568002,0.23511,29.87948902582437,2.4253234118097375,0.7275970235429212,0.06398298315623166,0.26323310914622783,0.06999987673173781,0.0705042507111096,1.8104697469045032,2.0,0.0,0.26816520448292797,3.0,1,1,Titan,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,165.4037694874546,0.27,H-tail
87,88.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,223.87875935196823,500.0424765627961,LowAcc,45.0,179233.178684027,179233.178684027,0.012420324043788077,0.24538,19.7563283481903,2.7832860573430684,0.7448129200767424,0.0737629326275151,1.141139517553314,0.06999234183906264,0.08032586063018698,2.7832860573430684,3.0,0.0,0.3517843547621926,3.0,Power Unconverged,1,Titan,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,223.87875935196823,0.27,H-tail
88,89.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,160.46473618712076,LowAcc,45.0,223816.82753233516,223816.82753233516,0.006454781491794741,0.17437,27.014082540463615,1.8172176,0.54516528,0.04839716240114211,0.0189316975992143,-0.05982971110201562,0.04839716240114211,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,H-tail
89,90.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,1068.087820259594,7044.791853638936,LowAcc,45.0,587358.465777128,587358.465777128,0.010517034178664586,0.21861,20.786278363864582,19.10157098410669,0.7309319236126949,0.058504495236602276,0.23821157587028455,0.06952803929849935,0.060734791135559754,19.10157098410669,21.0,0.0,0.92469119961355,3.0,Power Unconverged,1,Titan,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,0.27,H-tail
90,91.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,166.5939447257149,296.88465916518,LowAcc,45.0,183329.5893965324,183329.5893965324,0.00789187505719042,0.23272,29.48855605461783,2.4370455467472327,0.7311136640241698,0.06477251679035562,0.2601851091462278,0.06999923635989362,0.07108989228400552,1.8196728543008225,2.0,0.0,0.2710538323653578,3.0,1,1,Titan,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,0.27,H-tail
91,92.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,219.35219008876305,488.1550896805825,LowAcc,45.0,178027.40319930497,178027.40319930497,0.012356229502270416,0.24368,19.721226443327605,2.763657199074556,0.7398126062613352,0.07447959217268885,1.1282140543944872,0.06999175874704658,0.08087097418891433,2.763657199074556,3.0,0.0,0.34703039720556916,3.0,Power Unconverged,1,Titan,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,0.27,H-tail
92,93.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,160.46473618712076,LowAcc,45.0,223816.82753233516,223816.82753233516,0.006454781491794741,0.17437,27.014082540463615,1.8172176,0.54516528,0.04839692924011829,0.0189316975992143,-0.062047221085285716,0.04839692924011829,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,H-tail
93,94.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,1068.087820259594,7044.791853638936,LowAcc,45.0,587358.465777128,587358.465777128,0.010517034178664586,0.21861,20.786278363864582,19.10157098410669,0.7309319236126949,0.05850446953522345,0.23821157587028455,0.06952784448915535,0.06073476609174605,19.10157098410669,21.0,0.0,0.92469119961355,3.0,Power Unconverged,1,Titan,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,0.27,H-tail
94,95.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,166.5939447257149,296.88465916518,LowAcc,45.0,183329.5893965324,183329.5893965324,0.00789187505719042,0.23272,29.48855605461783,2.4370455467472327,0.7311136640241698,0.06477248963522397,0.2601851091462278,0.06999905190576165,0.07108986724096478,1.8196728543008225,2.0,0.0,0.2710538323653578,3.0,1,1,Titan,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,0.27,H-tail
95,96.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,219.35219008876305,488.1550896805825,LowAcc,45.0,178027.40319930497,178027.40319930497,0.012356229502270416,0.24368,19.721226443327605,2.763657199074556,0.7398126062613352,0.07447961651755378,1.1282140543944872,0.06999193559796833,0.08087099635752945,2.763657199074556,3.0,0.0,0.34703039720556916,3.0,Power Unconverged,1,Titan,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,0.27,H-tail
