Case,Planform,Span,Wing_AR,Wing_dhl,Power,L/D,Fuse_L,Fuse_D,PropulsionN,Tail_type,Winglet,Wing_folding,Season,Mass,Sensor_Swath_width,t_mission,Aeroshell_Diameter
5091,0.789105667,3.449578841,10.49399049,2.433555207,442.3964692,16.96409022,2.4012024,0.828388758,4.617778559,Conventional,no,yes,winter,136.0904607,10,0.02321151,2.687473191
5092,1.067636004,3.369722666,10.54447238,2.214316403,266.8735488,19.95695538,2.664052442,0.773629545,4.999411868,V-tail,yes,no,spring,173.4041337,10,0.00760397,3.000507032
5093,0.970835599,2.765395361,15.99037297,2.260352546,299.4794072,22.3022025,2.664264324,0.765883597,3.238834046,V-tail,yes,no,summer,174.3683463,10,0.009307533,2.794197785
5094,1.161919375,4.464394169,11.69321628,1.831097939,317.8332257,20.91466516,2.518918267,0.729678257,4.522036025,V-tail,yes,yes,winter,174.6035102,10,0.009109421,3.737213791
5095,0.723142546,3.562792832,8.263862271,2.452458709,362.7742535,21.83703978,2.304942463,0.75931282,3.650698591,Conventional,yes,no,spring,143.1201231,10,0.008192627,2.614690153
5096,0.882886856,3.012119167,10.78472131,1.904972203,365.753045,24.416885,2.480610231,0.75949108,1.548417551,Conventional,yes,no,spring,163.821848,10,0.009310999,2.883051753
5097,1.187444086,3.375527255,9.308795467,1.629603807,489.4253668,20.07733633,2.478511366,0.753145627,4.135058598,Conventional,yes,yes,spring,127.4159913,10,0.007052015,3.16541255
5098,0.855691819,3.471294675,11.93922572,2.263117417,309.593921,21.43140696,2.572362666,0.739631037,5.644340858,Conventional,no,yes,spring,173.7587967,10,0.084757126,2.948647489
5099,0.78828479,3.73873595,8.459944345,2.025173553,304.410731,18.66674894,2.574868922,0.740129999,2.961461039,V-tail,yes,no,summer,169.8123921,10,0.098516915,2.925936209
5100,0.620969842,2.888853393,11.79038723,2.171484202,410.9332186,19.08378036,2.619664998,0.786893283,4.693289066,V-tail,no,no,summer,175.2508295,10,0.029443877,2.795062778
5101,0.87266769,3.97700301,10.42197745,2.333300464,240.4257944,22.39938785,2.382375271,0.736503975,3.244696053,V-tail,yes,yes,winter,163.3108907,10,0.006961647,2.540137049
5102,0.943430919,2.639180255,9.842101837,2.071918784,450.1160555,19.67558386,2.275520995,0.74777887,2.80392622,V-tail,yes,yes,fall,90.93263393,10,0.093082737,3.476681003
5103,0.286320636,3.4645606,12.30835771,2.386368802,351.3048235,16.99812192,2.516024991,0.818850612,3.688244307,Conventional,no,no,fall,176.5223025,10,0.007918058,3.068566409
5104,0.481433103,3.549312126,13.84129175,2.449708041,352.3984089,21.8828953,2.496488856,0.743730357,2.586556916,V-tail,no,yes,spring,166.1221514,10,0.087857122,3.122030029
5105,0.934525904,3.752886168,15.20148029,1.50470368,379.3327331,19.28922082,2.583036437,0.758337089,4.735686762,V-tail,yes,no,fall,177.1223149,10,0.009395203,3.743554068
5106,0.573903255,4.611356693,12.12463877,2.062967164,427.2361943,16.67020419,2.52657051,0.728935583,3.157737686,Conventional,no,yes,spring,158.9612639,10,0.029975202,2.794263337
5107,0.361482617,3.015753863,13.28472802,1.788916183,401.0938345,21.52812725,2.477832332,0.762894965,3.040854566,V-tail,yes,no,summer,148.9257982,10,0.029293925,3.041025268
5108,1.093922777,3.754722479,12.33333042,2.013010226,337.938378,18.34430309,2.471383108,0.772228665,5.344404745,V-tail,no,no,winter,167.6779603,10,0.085809869,3.322532949
5109,0.776520599,2.747540121,10.27175211,2.2497138,406.701218,17.62222389,2.587165291,0.753681662,3.293172142,V-tail,yes,no,winter,171.0782471,10,0.095948287,3.07216184
5110,1.159949808,3.63867815,11.88568936,2.310172159,460.2274646,22.25388328,2.54264591,0.739276501,3.258507783,V-tail,no,no,fall,153.012696,10,0.008799651,3.450534722
5111,0.562381887,3.589256509,11.66624934,2.031841901,340.2533905,21.95054757,2.582838352,0.748679122,4.065005775,V-tail,yes,no,winter,177.3001437,10,0.096128385,3.426835409
5112,0.520008851,2.81727759,8.531996813,1.495391765,348.5202072,17.04982507,2.531715093,0.763481018,4.749259931,V-tail,no,yes,fall,167.3972458,10,0.101735913,2.851345928
5113,0.86436901,3.750937694,11.8365884,2.196752149,386.9887204,18.83199247,2.387119388,0.777481421,5.393353345,Conventional,no,no,spring,148.0160666,10,0.0299931,2.746546027
5114,0.955238313,3.434011537,13.99568766,2.315540703,393.6446145,19.73809041,2.485311826,0.746472649,3.325947741,V-tail,no,yes,spring,158.0672256,10,0.010092442,2.994868833
5115,0.59177657,5.099894491,13.23273266,2.464577017,283.1097117,18.19220936,2.634896043,0.738000079,1.426150383,V-tail,no,yes,spring,177.7634393,10,0.009770687,3.402623398
5116,1.217428255,3.295699743,11.11131519,2.032727601,309.1291136,19.60019345,2.643046908,0.718171131,1.830472686,V-tail,yes,yes,winter,176.1657874,10,0.029240391,3.038578221
5117,0.80356248,4.740087901,10.15233415,2.408760275,308.6912544,22.78456446,2.521779968,0.748003857,3.132456034,Conventional,yes,yes,summer,179.0192294,10,0.035650343,3.350867302
5118,0.84598501,3.256279135,10.77663018,2.152899869,272.8586255,21.12196083,2.460738797,0.763219358,5.080806411,V-tail,yes,yes,spring,165.1655649,10,0.084469748,2.980425845
5119,0.480621988,2.513863662,12.72607864,2.301563868,372.8864214,17.66812788,2.539812145,0.714192312,1.764355303,V-tail,no,no,winter,160.1556513,10,0.009233863,2.945902472
5120,0.80839549,4.453383972,14.38166323,2.094933732,386.4914256,20.47462992,2.552454276,0.778681567,1.640160488,Conventional,yes,no,fall,177.82572,10,0.0264635,3.118140427
5121,0.69277885,2.636030856,13.19992966,1.752536793,293.985125,18.00759963,2.563979189,0.731257772,6.280217995,Conventional,no,yes,summer,162.1200097,10,0.010115308,2.677454955
5122,0.461157343,3.672047357,11.31122148,1.437986913,403.8139657,19.54440562,2.479656564,0.789192493,3.470027605,Conventional,yes,yes,fall,159.9615357,10,0.029466425,2.890013914
5123,0.873514005,2.067668709,14.65184903,1.983605415,317.7110539,20.70031776,2.421340403,0.720957148,3.30716759,V-tail,no,yes,fall,144.4297736,10,0.008725272,3.065275521
5124,0.761555482,2.100799325,11.00655964,2.165189744,396.1495167,22.67511184,2.430194183,0.750994521,5.105128978,V-tail,yes,yes,fall,138.309294,10,0.008342274,2.932146127
5125,0.914244926,4.159819406,13.84405195,1.749194378,398.3369624,22.59372367,2.508724389,0.783178208,2.605268625,V-tail,no,yes,summer,168.7937153,10,0.008866702,3.013760575
5126,1.17997023,3.173506262,11.73777979,2.049125868,317.9055349,19.93559785,2.489242592,0.73806278,4.082550576,V-tail,no,no,fall,163.7822738,10,0.029632545,2.452580603
5127,0.453283878,3.307355565,13.27581694,2.645744925,444.2106972,20.97549074,2.526987467,0.746553095,2.884824285,V-tail,no,no,summer,146.115099,10,0.006961647,2.907296144
5128,1.201211173,2.583315609,10.48509133,1.893850788,347.8693232,20.09841948,2.40244836,0.731413719,2.824730786,V-tail,no,yes,winter,146.2449617,10,0.008001657,3.018877023
5129,0.812777819,3.502359137,12.4100267,2.459694444,267.6810537,19.93100985,2.530697873,0.753177709,1.582121238,Conventional,yes,no,fall,168.4593395,10,0.091678461,3.164110364
5130,1.188761431,3.496132819,8.366847402,2.265897199,377.7001365,16.75100056,2.46194483,0.776670932,1.817495066,Conventional,no,no,spring,160.9942432,10,0.029298568,3.262412158
5131,0.689682381,3.122056412,10.03799219,2.022459086,302.1798289,23.00179262,2.55260438,0.789172162,5.700292882,Conventional,no,yes,fall,178.5292074,10,0.085842772,3.341209235
5132,0.863645407,3.092238025,13.38464983,2.48850598,333.4656932,20.42265196,2.439905417,0.765582967,3.015323706,Conventional,no,yes,fall,161.3155727,10,0.029466425,3.326546009
5133,0.625957169,4.727031566,13.88004815,2.03567737,259.3712359,20.04140707,2.598932975,0.752496907,3.533771998,V-tail,no,yes,summer,176.6736432,10,0.035224096,3.625606359
5134,1.085881521,3.878290707,13.55650644,1.860230976,422.7784799,19.11803395,2.560468253,0.723386903,4.827283163,V-tail,yes,no,spring,164.5690248,10,0.021845861,2.81086681
5135,1.325775624,3.336128538,13.05723049,2.391166895,399.7760717,20.28812996,2.464520465,0.71924095,2.20727869,Conventional,yes,yes,fall,152.7795663,10,0.009675392,2.760762227
5136,0.816860538,4.19110528,13.63123078,2.333406764,384.6624718,22.24899203,2.524348535,0.757562288,5.119133243,V-tail,no,yes,summer,171.9193039,10,0.085826998,2.340990048
5137,0.545813123,2.918122826,13.96285349,2.326293419,287.6172027,22.06354088,2.561039734,0.757444838,2.781909887,Conventional,no,yes,winter,166.4840427,10,0.088500119,3.075340309
5138,0.933012842,3.882182172,12.434213,2.077862502,296.9430122,20.46219162,2.536002377,0.752453524,3.054147003,V-tail,no,yes,spring,174.2563709,10,0.008512706,3.278214631
5139,0.466591867,3.733947362,11.37310402,1.621817337,269.1722882,18.92049058,2.440115584,0.73960769,2.884885959,V-tail,yes,no,spring,158.5489359,10,0.084774093,2.436669648
5140,0.905605731,2.754311977,12.03310277,2.288941232,351.56727,21.19348071,2.560559042,0.753172506,2.863967152,V-tail,no,yes,winter,170.7552475,10,0.092967658,3.67807196
5141,1.115796025,3.562383885,11.12801105,2.330642777,438.0200719,19.46945128,2.543781763,0.672193705,1.999034659,Conventional,yes,yes,winter,153.7458977,10,0.084793201,3.719885726
5142,1.148427279,3.101729209,11.21702423,2.686457984,432.009435,20.05490226,2.444569208,0.760890319,4.496964127,Conventional,no,yes,winter,140.3810308,10,0.08702543,2.530509761
5143,0.921989666,2.560953446,13.39833674,1.801796985,338.626674,17.36894098,2.528844037,0.69105352,4.821329024,V-tail,no,yes,spring,155.7710061,10,0.085826998,2.705309351
5144,0.980942794,2.781505341,12.82295707,1.741973079,364.3760738,21.49561584,2.584044388,0.721963936,4.018841845,Conventional,yes,yes,winter,168.8146979,10,0.092900211,2.811552789
5145,0.943210624,3.18344678,10.14425652,1.935628375,366.848051,19.07786779,2.580069372,0.750448127,2.61570837,Conventional,no,no,spring,174.0025717,10,0.027556984,3.088792682
5146,0.583646345,2.284968693,11.49838012,2.173267221,313.4120117,21.51627491,2.694935879,0.737139428,3.873160918,Conventional,yes,no,winter,177.4519412,10,0.10162336,2.780967983
5147,0.549069462,2.886903424,15.17606764,1.891103969,336.2909669,18.59544502,2.565102109,0.762447048,3.646587267,V-tail,yes,no,fall,174.097946,10,0.090900175,2.929534724
5148,0.796447679,3.267495251,12.69921083,2.016125903,373.4834993,20.42608326,2.499411424,0.801886814,3.765077874,Conventional,yes,yes,spring,170.0210651,10,0.073299259,2.556385525
5149,0.778730107,3.186294026,5.792984472,2.34287212,448.5999293,19.39410082,2.64691004,0.753968861,3.769241728,Conventional,yes,yes,spring,179.711035,10,0.088916856,3.078094847
5150,0.981662875,2.410577425,15.77995405,2.458798516,342.7078236,19.08882721,2.604619513,0.77023529,3.641405719,Conventional,yes,yes,spring,176.2617209,10,0.022826736,2.805566335
5151,0.834675869,3.218979146,13.28793284,1.721256442,285.3289027,20.4943871,2.626667983,0.752265286,3.089230976,V-tail,no,no,winter,171.5035325,10,0.025744611,3.133389516
5152,1.003308792,3.969944536,14.86551281,2.360304033,390.1183861,17.60002612,2.373669653,0.77134662,3.020616543,Conventional,yes,yes,summer,147.1451282,10,0.086557916,2.745869276
5153,0.931694673,3.489277844,11.62185448,2.343296818,215.9849312,19.03248838,2.557448166,0.78084878,4.434092477,Conventional,no,no,spring,160.2998091,10,0.010681556,3.575177285
5154,0.684753744,3.511523994,9.35243298,1.950934366,261.944534,18.99302854,2.536830932,0.79315583,3.52071467,V-tail,no,no,summer,173.0716126,10,0.00920686,2.817920064
5155,0.334498187,3.987306976,12.6659773,2.260698408,416.326392,20.60009144,2.5632954,0.774122392,4.278584033,V-tail,no,no,fall,169.3927431,10,0.00870178,2.884934723
5156,0.804102139,3.594574842,13.26954449,2.316956095,410.9416496,22.71966198,2.535965476,0.731448247,3.084662022,V-tail,no,no,winter,160.679588,10,0.094032719,2.98366249
5157,0.838265322,2.417758105,14.80725068,2.003107743,303.8473518,20.60915764,2.577809403,0.797984328,3.380039334,Conventional,no,no,spring,177.9621389,10,0.031539544,2.521242844
5158,1.213938839,3.832824594,14.20170603,1.721693425,367.4459888,20.90744851,2.406704746,0.709570985,4.209128214,V-tail,no,no,fall,145.4940226,10,0.078505316,3.737302804
5159,1.122372161,2.301107898,9.433431684,1.915050165,437.5278917,17.10151718,2.418867233,0.735285301,4.710549063,Conventional,yes,yes,spring,128.2606307,10,0.095460385,2.797104493
5160,0.830167375,3.182611126,11.44037422,1.877717895,276.8676735,21.40237651,2.536426108,0.790266851,3.532428409,Conventional,yes,yes,summer,172.6636457,10,0.030352976,3.053270164
5161,0.424311101,3.800738701,12.03702421,2.43076077,374.3510452,19.62960287,2.386548406,0.752910269,4.593797997,V-tail,no,yes,spring,150.2806796,10,0.010524146,2.710087333
5162,0.596167545,3.323298668,14.1349163,1.99011866,351.8596701,19.96074913,2.356975169,0.801950657,2.28417192,Conventional,yes,no,spring,157.3914028,10,0.086557916,2.932671444
5163,0.960537313,3.700225496,11.3192559,1.865765739,335.5865148,17.55028957,2.498058079,0.772058514,4.310821708,Conventional,yes,no,fall,167.9592695,10,0.101735913,2.929478286
5164,1.137655211,3.352590757,11.17519886,2.239089786,289.1793166,18.93158063,2.540329293,0.754513216,3.830493943,Conventional,yes,no,spring,169.6818593,10,0.009078223,3.17284762
5165,0.693769411,3.448854996,11.84956898,2.092602096,369.3059804,24.00366039,2.532036857,0.772547281,4.156501547,Conventional,yes,yes,winter,174.4754391,10,0.086557916,3.253945285
5166,1.135579054,3.909682548,15.33328035,1.969976857,365.7634498,19.30230956,2.332823329,0.769278449,2.444884934,V-tail,no,no,summer,146.5571172,10,0.094032719,2.615963316
5167,0.918662112,3.468167886,12.81511293,1.943597806,260.7091666,21.26433014,2.795754931,0.718691593,3.218433249,V-tail,yes,no,spring,168.0582416,10,0.031579069,3.742826738
5168,0.729048325,2.846388785,11.65754673,1.609349221,355.7610226,17.59895316,2.562495494,0.762106395,3.767005098,Conventional,no,yes,winter,173.0448586,10,0.033325679,2.822880215
5169,1.204767473,3.002046425,11.1870393,2.421904512,323.850429,21.5387494,2.437377855,0.756257291,4.266949027,Conventional,yes,yes,winter,164.6074222,10,0.0299931,2.629272126
5170,0.911591254,3.241420409,15.51746088,1.84659582,472.9284167,20.03711332,2.503044213,0.720259288,4.2072111,V-tail,yes,yes,spring,136.2956706,10,0.030707267,2.47841286
5171,0.878439102,2.869509969,10.73149426,1.989228696,374.6213161,23.35649776,2.61583013,0.72255372,3.662915936,V-tail,no,yes,summer,171.2660868,10,0.009647951,3.643975056
5172,0.831006111,2.522094717,13.56263439,2.097507914,288.35059,18.29616395,2.371537804,0.755251114,3.057371944,V-tail,yes,no,spring,159.138564,10,0.008773604,3.004832627
5173,0.744665294,2.79497332,13.71074829,1.885515415,333.2560784,18.65775251,2.602527001,0.759664789,2.677570927,Conventional,no,no,spring,175.246787,10,0.097097331,2.885442944
5174,0.870128101,2.931892881,8.299323615,2.313948377,353.0008556,16.43569821,2.590898396,0.768765365,0.389423569,V-tail,no,no,winter,175.9071873,10,0.083703106,2.753499563
5175,0.659425126,3.935303681,14.53252271,1.937675707,334.0548001,22.24011226,2.439938761,0.734902812,4.37975363,V-tail,no,yes,summer,161.0075314,10,0.007933356,2.989681519
5176,0.900880633,4.183746214,12.16708849,2.818740011,428.1237397,21.13135162,2.548799828,0.735044119,2.154879696,V-tail,yes,yes,spring,166.6438485,10,0.009166455,3.562117927
5177,0.663640496,3.053302908,16.05997861,2.331236677,297.0612021,19.04321377,2.424965118,0.710269236,3.966112873,Conventional,yes,no,winter,151.0275043,10,0.091352061,3.143435087
5178,0.850523689,3.056828565,14.18869829,2.096700738,436.2691467,20.77162842,2.644870472,0.745680226,4.434085907,V-tail,no,yes,summer,173.1548885,10,0.033675939,2.781933419
5179,0.601573236,3.830665589,9.651038379,1.893451089,324.1139962,20.64872639,2.567307055,0.787424132,3.302715713,Conventional,no,yes,summer,178.5448327,10,0.008728121,2.93812215
5180,0.988081452,2.413414203,10.18700126,2.354360899,316.485837,17.18260446,2.552959332,0.728039459,4.539349881,Conventional,yes,no,fall,166.5192458,10,0.077921523,3.187966154
5181,0.810780785,3.06947197,12.12114655,2.24790432,330.3354846,21.6885996,2.574072774,0.775283616,4.762221128,V-tail,no,no,summer,174.1125023,10,0.083840594,3.036415585
5182,1.077897899,3.519993853,10.05228691,1.981870544,278.3790242,18.17642847,2.856645576,0.731920799,4.866977674,Conventional,no,no,winter,177.8514354,10,0.008773604,3.515489703
5183,0.851863946,3.221724288,12.14867238,2.24823917,255.7565292,22.41076961,2.459383802,0.770640317,4.889125698,V-tail,yes,no,winter,165.1452679,10,0.088683992,3.133275019
5184,0.81935716,3.481859492,11.87105854,2.502870163,541.6439854,22.00531365,2.349393592,0.698488197,3.675274135,Conventional,no,yes,spring,49.63095009,10,0.096173687,3.443500819
5185,0.821012441,4.09085123,13.41250997,2.178334459,268.287878,20.30867283,2.486047603,0.737482416,2.842901016,Conventional,no,yes,summer,163.6295486,10,0.03096575,3.051421733
5186,1.086123166,3.723568462,19.23798228,2.250739544,266.9641898,18.44630533,2.761479234,0.758552738,5.50524034,V-tail,no,yes,winter,172.1639291,10,0.030095297,2.96734391
5187,0.723005356,3.606478551,12.21193879,2.210835091,309.7831917,16.38015867,2.342072563,0.732807586,2.742367721,Conventional,yes,yes,summer,150.5402805,10,0.030095297,3.019938283
5188,0.932947457,3.103505588,9.915237806,2.303403809,334.8612143,18.74932377,2.577040921,0.744807036,1.01963061,Conventional,no,no,spring,170.3602303,10,0.091247108,3.1005005
5189,1.287090023,3.475718671,11.9004646,2.405808541,318.7723728,20.82746718,2.600721202,0.743220588,2.330864383,V-tail,no,yes,fall,177.4974111,10,0.008866702,3.026207079
5190,1.005462033,3.517289538,12.69801451,2.319501393,381.9265809,22.50356376,2.501096376,0.725283009,4.275498156,Conventional,no,no,summer,160.0211422,10,0.008551004,2.57789318
5191,1.216136636,2.746580587,12.86143455,2.088881258,389.870381,20.05794487,2.535333175,0.761121325,3.890254178,V-tail,no,no,summer,161.1531476,10,0.07624835,2.819787155
5192,0.774321452,2.975226326,11.00482047,2.300437229,315.922107,20.63315459,2.49345629,0.712267207,4.987716216,V-tail,no,yes,fall,156.0873369,10,0.009401675,2.987271701
5193,0.962049907,2.513859454,11.78637883,2.248655115,289.2142535,21.42419413,2.508329651,0.770712084,3.953529805,V-tail,yes,no,winter,166.6326825,10,0.089681427,2.770552667
5194,0.570920954,2.795503543,11.33569501,2.538217765,380.8543224,24.18988143,2.466394462,0.717595079,3.758339979,Conventional,yes,yes,spring,150.386511,10,0.033307229,3.055323487
5195,1.21202172,4.197232089,13.75853499,2.413616787,371.1404119,24.59695885,2.363670002,0.76562804,3.0987786,V-tail,no,no,spring,157.2931405,10,0.029021631,2.983357374
