Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
490,1.26868787,3.847413533,0,11.66763807,1.539033741,0.35,0,137.0052491,201.7816953,LowAcc,400000,12.96304683,0.015097976,0.325412079,21.55335715,2.426241352,2.286598685,0.685979605,0.100562876,0.167906684,0.071204601,0.106702083,0.091304888,0.103765657,1.701556263,2,0,2,0.231255788,3,1,1,Titan,137.0052491,51.68942973,0,52.2544,84.75084911,7.246591517,6.154518359,0.080407525,0.819791989,0.23992401,13.69491979,4.810682627,0,0.014583564,0,0,Conventional,no,yes,0,fall,0.097779753,10,4.937156829
491,0.477795989,2.341708336,0,11.47686054,1.63308682,0.35,0,141.0023687,250.7784696,LowAcc,400000,14.95177902,0.034685738,0.668441799,19.27137337,3.500822445,2.340967521,0.702290256,0.200040678,0.225082393,0.091937286,0.133145107,0.148809152,0.196969539,1.744241511,2,0,3,0.24638103,3,1,1,Titan,141.0023687,57.6688193,0,52.2544,88.7479687,3.871795317,6.938222555,0.070950943,1.098948167,0.263820075,14.09428757,4.726541211,0,0.014583564,0,0,Conventional,yes,yes,0,fall,0.084774093,10,4.819034414
492,0.768988943,2.568086345,0,8.576283879,1.697669557,0.35,0,163.6458193,326.2265104,LowAcc,400000,16.30372817,0.023070755,0.405393143,17.57173255,2.53564681,2.492343247,0.747702974,0.131641479,0.15133798,0.060320517,0.091017463,0.149717207,0.131647841,1.863087359,2,0,2,0.284285028,3,1,1,Titan,163.6458193,74.33062317,0,52.2544,111.3914193,6.36701608,8.482196517,0.091064826,0.738896515,0.327208799,16.35686918,4.682960617,0,0.014583564,0,0,Conventional,yes,no,0,spring,0.077744397,10,3.015174412
493,1.28119084,4.402316332,0,15.1268558,1.734208931,0.35,0,162.3842642,202.9916973,LowAcc,400000,12.08672979,0.018591093,0.43931691,23.63050499,2.84913942,2.679379604,0.803813881,0.208122734,0.284796907,0.167027926,0.117768981,0.149930965,0.205050428,1.004965274,1,0,1,0.219977353,3,1,1,Titan,162.3842642,47.47580441,0,52.2544,110.1298642,7.801793283,8.555528043,0.12353035,1.390499874,0.222638688,16.23078596,28.31470008,0,0.014583564,0,0,Conventional,no,no,0,spring,0.10486902,10,4.753215898
494,1.250617012,4.19647733,0,14.08138688,2.307487426,0.35,0,165.9382685,215.0274294,LowAcc,400000,12.45895847,0.018789564,0.432836799,23.03602129,2.806441307,2.725669236,0.817700771,0.199337485,0.23456655,0.127370605,0.107195945,0.151174344,0.196852392,1.023136386,1,0,1,0.226859982,3,1,1,Titan,165.9382685,50.0230586,0,52.2544,113.6838685,7.740438292,9.036417864,0.126766269,1.145253864,0.233132346,16.58588735,28.77833034,0,0.014583564,0,0,Conventional,no,yes,0,winter,0.101735913,10,4.093293783
495,1.373581104,4.45463598,0,14.4467492,1.890106481,0.35,0,167.2496951,216.0176459,LowAcc,400000,11.80690091,0.018940203,0.442287454,23.35178034,2.988762026,2.729332398,0.818799719,0.135698304,0.330270469,0.09746534,0.242805129,0.149195763,0.136484446,1.024574369,1,0,1,0.227395749,3,1,1,Titan,167.2496951,50.17402353,0,52.2544,114.9952951,8.449566853,8.84586298,0.130693309,1.612521183,0.2339564,16.71695104,28.81713622,0,0.014583564,0,0,Conventional,yes,no,0,winter,0.010735446,100,4.816982638
496,0.572902763,2.88856357,0,14.5640762,2.19808174,0.35,0,132.9527174,216.0240042,LowAcc,400000,13.9438069,0.027807199,0.604392424,21.73510646,3.665749675,2.277616668,0.683285001,0.105521403,0.09853162,0.044828135,0.053703485,0.143940838,0.105050162,1.694504436,2,0,2,0.228660742,3,1,1,Titan,132.9527174,50.66263467,0,52.2544,80.69831741,4.841686096,6.277107824,0.070136789,0.481073361,0.235906172,13.28567668,4.829512244,0,0.014583564,0,0,Conventional,no,no,0,fall,0.030300752,30,3.358487957
497,0.761154033,2.66628211,0,9.339844472,1.993906698,0.35,0,154.1193078,291.4309295,LowAcc,400000,15.3523062,0.023874963,0.435013445,18.22048696,2.644976249,2.423345349,0.727003605,0.176922352,0.272159074,0.138124278,0.134034796,0.149802258,0.175101237,1.80891676,2,0,4,0.267674686,3,1,1,Titan,154.1193078,66.6824772,0,52.2544,101.8649078,5.693951765,7.682006589,0.08430193,1.328796587,0.298822351,15.40497309,4.674994707,0,0.014583564,0,0,Conventional,yes,no,0,winter,0.008256242,100,3.466229087
498,0.717970757,3.039935414,0,12.87128651,2.640070289,0.35,0,133.6160026,214.2203275,LowAcc,400000,13.7592134,0.023248795,0.497771395,21.41063246,2.979403387,2.276272286,0.682881686,0.210963628,0.204562768,0.137756378,0.06680639,0.141913679,0.207182707,1.693448954,2,0,2,0.228269791,3,1,1,Titan,133.6160026,50.51494231,0,52.2544,81.36160261,5.110329546,6.231593469,0.071698457,0.998762613,0.235302971,13.3519232,4.832466472,0,0.014583564,0,0,Conventional,no,no,0,winter,0.030707267,30,4.769572169
499,0.613303709,2.871274285,0,13.44230582,2.159308871,0.35,0,144.2330523,258.3035118,LowAcc,400000,13.85709074,0.02879828,0.620169654,21.53495448,3.527992561,2.359098178,0.707729453,0.182389684,0.245656642,0.068788853,0.176867789,0.148188097,0.17954286,1.758475981,2,0,1,0.251222532,3,1,1,Titan,144.2330523,59.61499814,0,52.2544,91.97865234,4.854285965,6.819472297,0.078853744,1.199400419,0.27163983,14.41712991,4.70828847,0,0.014583564,0,0,Conventional,yes,yes,0,spring,0.009147111,100,3.421931663
500,0.448883816,2.530658703,0,14.26701797,2.409459629,0.35,0,144.9243047,248.3097333,LowAcc,400000,14.61665328,0.037763294,0.76520327,20.26314971,3.854743678,2.380129257,0.714038777,0.242730032,0.136005195,0.105351695,0.0306535,-0.034787366,0.238707521,1.774987588,2,0,5,0.256724189,3,1,1,Titan,144.9243047,61.94296172,0,52.2544,92.66990467,3.477174159,7.035433958,0.076569727,0.664035324,0.280625309,14.48618921,4.692331704,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.028905922,30,4.25940121
501,0.425316177,2.531425351,0,15.0667072,2.141115249,0.35,0,132.4207281,219.4039133,LowAcc,400000,14.06544949,0.040086539,0.796897141,19.87941994,3.935160042,2.282165128,0.684649538,0.261908733,0.196977312,0.168600228,0.028377084,0.146719632,0.25718254,1.698075455,2,0,2,0.229978523,3,1,1,Titan,132.4207281,51.16306655,0,52.2544,80.16632807,3.35576205,6.314142859,0.066775928,0.961727184,0.237943432,13.23254459,4.819781913,0,0.014583564,0,0,Conventional,no,yes,0,fall,0.030038701,30,4.203189366
502,1.184443551,3.744860635,0,11.84014313,2.063253458,0.35,0,142.7623566,215.5596502,LowAcc,400000,13.03620062,0.016484086,0.359139108,21.78702011,2.606133308,2.277340418,0.683202125,0.089756712,0.196116019,0.058138444,0.137977575,0.14663501,0.093490407,1.69428755,2,0,4,0.228580462,3,1,1,Titan,142.7623566,50.66982121,0,52.2544,85.28222604,8.072957101,6.149869804,0.081756892,0.957521985,0.235782262,14.26981688,4.830116351,0,0.014583564,0,5.225730509,Conventional,yes,yes,2,winter,0.097231053,10,3.402055327
503,0.45676181,2.534547465,0,14.06407172,2.258567794,0.35,0,135.6916503,228.9666385,LowAcc,400000,13.82784908,0.039061079,0.786718762,20.1407328,4.011198006,2.300638598,0.690191579,0.226295033,0.325618181,0.123944033,0.201674148,0.146764683,0.222418365,1.712579069,2,0,6,0.235254802,3,1,1,Titan,135.6916503,53.18356573,0,52.2544,83.43725028,3.59390815,6.396788238,0.068971409,1.58980673,0.246162841,13.55919829,4.784265325,0,0.014583564,0,0,Conventional,yes,no,0,winter,0.009166455,100,2.739169262
504,0.616112849,2.691665525,0,11.75931213,2.147541345,0.35,0,137.1451476,231.4347639,LowAcc,400000,14.18285149,0.027370768,0.560348869,20.47252972,3.188212764,2.304950171,0.691485051,0.198770798,0.278150387,0.104815119,0.173335268,0.148853577,0.195623505,1.715964107,2,0,6,0.236469303,3,1,1,Titan,137.1451476,53.65776915,0,52.2544,84.89074755,4.542858574,6.512335666,0.071354786,1.35804873,0.248068883,13.70887571,4.776852485,0,0.014583564,0,0,Conventional,yes,no,0,winter,0.008937015,100,2.827141147
505,0.995229907,3.661398594,0,13.47009326,1.822338021,0.35,0,135.1128206,199.7417453,LowAcc,400000,12.93600739,0.018069801,0.410807215,22.73446228,2.746669442,2.28258456,0.684775368,0.169280435,0.174724154,0.099060708,0.085663446,0.023332685,0.167574178,1.698404753,2,0,6,0.230099661,3,1,1,Titan,135.1128206,51.2475323,0,52.2544,82.85842057,5.998611867,6.10831895,0.077838776,0.853077783,0.238131022,13.50142135,4.81890496,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.097984136,10,4.74171646
506,1.411803996,3.46410268,0,8.499768675,2.81193237,0.35,0,154.467634,269.3705893,LowAcc,400000,14.47315141,0.014338532,0.264485768,18.44580561,1.989515473,2.413548381,0.724064514,0.088353305,0.12741163,0.056295916,0.101115714,0.126434139,0.093704619,1.801225111,2,0,2,0.26523187,3,1,1,Titan,154.467634,65.62013896,0,52.2544,102.213234,8.078629618,7.373534364,0.092490451,0.622077877,0.294727148,15.43980335,4.677248627,0,0.014583564,0,0,Conventional,yes,yes,0,summer,0.029192525,30,4.241579855
507,0.712218285,2.770594452,0,10.77786653,2.382257454,0.35,0,145.2535069,262.5378331,LowAcc,400000,14.97050469,0.023868612,0.460793192,19.30540359,2.869100153,2.365211587,0.709563476,0.153648063,0.150707084,0.096093375,0.054613709,0.150194165,0.152385647,1.76327565,2,0,5,0.252834121,3,1,1,Titan,145.2535069,60.30034139,0,52.2544,92.99910693,5.240797904,7.132566117,0.078568016,0.735816212,0.274260997,14.51907739,4.703095337,0,0.014583564,0,0,Conventional,no,yes,0,fall,0.028222685,30,4.185078187
508,1.029194758,2.950902735,0,8.460815492,2.543748615,0.35,0,161.2293169,311.8787926,LowAcc,400000,15.37458444,0.018839637,0.335586983,17.81281567,2.21595895,2.464333427,0.739300028,0.170085076,0.279046735,0.136082774,0.142963961,0.150744544,0.169662061,1.841096707,2,0,5,0.27766187,3,1,1,Titan,161.2293169,71.20695502,0,52.2544,108.9749169,7.162623662,8.028979006,0.093117835,1.362425083,0.315777607,16.11543083,4.675024302,0,0.014583564,0,0,Conventional,yes,yes,0,summer,0.027480927,30,4.602041343
509,1.415340701,3.477731115,0,8.545372645,1.47698463,0.35,0,155.10573,285.8828101,LowAcc,400000,14.63114842,0.014169521,0.259224141,18.29448907,1.948163131,2.412852249,0.723855675,0.13933868,0.20206904,0.097199766,0.104869274,0.150531337,0.142571805,1.800678574,2,0,6,0.265057437,3,1,1,Titan,155.10573,65.58522128,0,52.2544,102.85133,8.250809112,7.445798016,0.09288998,0.98658717,0.294435509,15.50356102,4.677444404,0,0.014583564,0,0,Conventional,no,yes,0,winter,0.086631854,10,4.668341507
510,0.649960946,2.505532672,0,9.658571042,2.722048123,0.35,0,158.4486178,308.1818756,LowAcc,400000,15.56139851,0.028142377,0.509764249,18.11375935,2.88712541,2.459939556,0.737981867,0.195826881,0.287584745,0.158529426,0.129055319,0.148112313,0.193157834,1.837647057,2,0,4,0.276608513,3,1,1,Titan,158.4486178,70.72325467,0,52.2544,106.1942178,5.128515103,8.011693929,0.086186306,1.404111287,0.313973279,15.83756461,4.674335046,0,0.014583564,0,0,Conventional,yes,no,0,summer,0.02715102,30,4.357018534
511,0.636250446,3.154375188,0,15.63862609,2.58925957,0.35,0,149.3091636,252.6006038,LowAcc,400000,13.91442467,0.027127526,0.613752516,22.62471404,3.538569373,2.3485728,0.70457184,0.195178973,0.151615625,0.08788425,0.063731375,0.145665744,0.191626684,1.750212453,2,0,6,0.248423387,3,1,1,Titan,149.3091636,58.45702452,0,52.2544,91.33650347,5.32210709,6.809780321,0.08336698,0.740252096,0.267108762,14.92392923,4.7183509,0,0.014583564,0,5.718260104,Conventional,no,yes,2,spring,0.009109421,100,2.646271414
512,0.855698204,3.326090216,0,12.92847884,1.758581518,0.35,0,143.3879478,248.6917619,LowAcc,400000,12.93571817,0.023563537,0.507079868,21.51968437,3.052202472,2.338575633,0.70157269,0.221607717,0.488799818,0.168129598,0.34067022,0.149925677,0.21782756,1.742363627,2,0,5,0.245735192,3,1,1,Titan,143.3879478,57.35759636,0,52.2544,91.13354784,5.484143103,6.484145402,0.081779628,2.386529026,0.262783172,14.33270538,4.729282198,0,0.014583564,0,0,Conventional,yes,no,0,spring,0.009798633,100,4.051084924
513,1.204461204,4.516313158,0,16.93461315,1.48240787,0.35,0,176.0735105,217.2050464,LowAcc,400000,11.85143807,0.02142275,0.527016891,24.60080514,3.408346657,2.73254783,0.819764349,0.149815613,0.382616363,0.092805085,0.289811278,0.151293954,0.14891204,1.025836595,1,0,1,0.227864994,3,1,1,Titan,176.0735105,50.36485177,0,52.2544,116.3821319,8.354973526,8.958305333,0.137120006,1.868096146,0.234678988,17.5980763,28.8514463,0,0.014583564,0,7.436978565,Conventional,yes,yes,2,spring,0.035650343,30,4.105544834
514,0.605604357,2.755041378,0,12.53335269,2.848245439,0.35,0,136.9466213,231.843564,LowAcc,400000,14.42076742,0.026728515,0.550618775,20.60042536,3.248263729,2.307612194,0.692283658,0.167028885,0.140498531,0.093842846,0.046655685,0.147278321,0.164793841,1.718054075,2,0,5,0.237216047,3,1,1,Titan,136.9466213,53.96284814,0,52.2544,84.69222129,4.667162313,6.578926831,0.072017744,0.685973705,0.249243436,13.68903219,4.772433364,0,0.014583564,0,0,Conventional,no,yes,0,fall,0.029298568,30,3.350252929
515,0.606947406,2.635250269,0,11.44175576,2.705972503,0.35,0,141.1366723,248.0256338,LowAcc,400000,14.76835424,0.02675107,0.539871053,20.18128803,3.28146175,2.336513845,0.700954154,0.092371969,0.114871708,0.045484373,0.069387335,0.147875521,0.092768511,1.740744907,2,0,6,0.24517712,3,1,1,Titan,141.1366723,57.17910347,0,52.2544,88.88227228,5.081895394,6.870558253,0.073968511,0.560852634,0.261888362,14.10771246,4.731709635,0,0.014583564,0,0,Conventional,yes,no,0,winter,0.085826998,10,3.652500317
516,0.629561382,2.775375338,0,12.23503933,1.510177589,0.35,0,138.058411,236.7853558,LowAcc,400000,14.34941467,0.026625002,0.539289356,20.25499809,3.126354873,2.315020712,0.694506214,0.200234955,0.197607818,0.147603278,0.05000454,0.149358892,0.197101865,1.72387054,2,0,6,0.239282,3,1,1,Titan,138.058411,54.77814304,0,52.2544,85.80401103,4.538241376,6.62181345,0.073041691,0.964805583,0.252503302,13.80012746,4.760751571,0,0.014583564,0,0,Conventional,no,no,0,winter,0.029444256,30,3.693829245
517,0.885480314,3.248491445,0,11.91748309,2.405751241,0.35,0,138.5372701,231.9594809,LowAcc,400000,13.70302047,0.020219049,0.421910693,20.86698978,2.675620038,2.307952708,0.692385812,0.205444267,0.237023461,0.160162473,0.076860988,0.147544785,0.202388358,1.718321414,2,0,6,0.237311398,3,1,1,Titan,138.5372701,54.00125395,0,52.2544,86.28287012,5.731455498,6.43178043,0.077285064,1.15724955,0.249393556,13.84799185,4.771876655,0,0.014583564,0,0,Conventional,no,no,0,summer,0.03083319,30,3.724340145
518,1.121946449,3.484902487,0,10.82453209,2.838324886,0.35,0,137.1060538,217.5712605,LowAcc,400000,13.13040788,0.017419386,0.358916562,20.60443258,2.498583694,2.281500896,0.684450269,0.135626519,0.339740764,0.128403157,0.211337607,0.147187682,0.136702617,1.697553962,2,0,4,0.229786553,3,1,1,Titan,137.1060538,51.12758478,0,52.2544,84.85165384,7.058409042,6.151209938,0.077289127,1.658759199,0.237646262,13.70499426,4.821177664,0,0.014583564,0,0,Conventional,yes,yes,0,winter,0.096533445,10,4.622792494
519,1.206878561,3.05582162,0,7.737353264,1.498147386,0.35,0,175.2620886,359.0537876,LowAcc,400000,15.97714134,0.016880011,0.28806579,17.0654973,2.032638047,2.558366407,0.767509922,0.113597206,0.193591921,0.112798464,0.080793457,0.151082868,0.117046862,1.914922475,2,0,5,0.299317461,3,1,1,Titan,175.2620886,81.5363801,0,52.2544,123.0076886,8.823877803,8.986250498,0.10681417,0.945198263,0.353701626,17.51761197,4.723270643,0,0.014583564,0,0,Conventional,yes,no,0,winter,0.007933356,100,4.391797992
520,0.687159968,2.430377454,0,8.595865363,2.353878671,0.35,0,173.6508947,383.6883965,LowAcc,400000,17.73492738,0.023185422,0.406841995,17.54731876,2.441469096,2.621297526,0.703547479,0.205656008,0.229948074,0.120621465,0.109326609,0.149969558,0.202621228,2.621297526,3,0,5,0.310380531,3,1,1,Titan,173.6508947,87.18268154,0,52.2544,121.3964947,6.506651437,8.720986019,0.101096032,1.122704496,0.373679722,17.3566342,0.017477704,0,0.014583564,0,0,Conventional,yes,yes,0,spring,0.071470465,10,4.436232621
521,1.130590013,3.395698073,0,10.19889197,2.165434285,0.35,0,146.4146055,239.9535795,LowAcc,400000,14.1678094,0.016451058,0.326692584,19.85845389,2.331114011,2.364519358,0.709355807,0.133661242,0.156454392,0.081653447,0.074800945,0.104255717,0.134715468,1.762732177,2,0,2,0.252652155,3,1,1,Titan,146.4146055,60.22536016,0,52.2544,94.16020548,6.527328129,6.931083902,0.085230766,0.763877019,0.273964584,14.63511739,4.703659957,0,0.014583564,0,0,Conventional,no,yes,0,winter,0.029821677,30,3.898372772
522,0.575488319,2.486674471,0,10.74487478,2.652167405,0.35,0,146.5495727,270.1605624,LowAcc,400000,15.57736706,0.027371858,0.53140467,19.41427134,3.087786338,2.381341647,0.714402494,0.160026725,0.091682838,0.048703353,0.042979485,0.149404919,0.158221084,1.775939441,2,0,4,0.257037756,3,1,1,Titan,146.5495727,62.11193054,0,52.2544,94.2951727,4.632575672,7.390350426,0.076814756,0.447634688,0.281140611,14.64857073,4.691571714,0,0.014583564,0,0,Conventional,no,no,0,spring,0.081369561,10,4.04612095
523,0.617372056,2.758038273,0,12.32121707,2.532925069,0.35,0,136.0319478,227.0380512,LowAcc,400000,14.07697349,0.026564968,0.563042001,21.19490602,3.284641446,2.297540932,0.689262279,0.168153147,0.209250797,0.058750596,0.150500201,0.147704097,0.165845095,1.710147076,2,0,2,0.234378355,3,1,1,Titan,136.0319478,52.84268225,0,52.2544,83.77754782,4.759273533,6.435952851,0.071181909,1.021651569,0.244790609,13.59764172,4.78978981,0,0.014583564,0,0,Conventional,yes,no,0,spring,0.009004233,100,4.314623836
524,1.417545706,3.237789506,0,7.39537416,2.583742832,0.35,0,189.1600988,426.7556433,LowAcc,400000,17.29244644,0.013598739,0.225966997,16.61676113,1.761888768,2.689502588,0.72092224,0.135324652,0.198257421,0.106301299,0.091956122,0.149857367,0.139633955,2.689502588,3,0,6,0.328450319,3,1,1,Titan,189.1600988,96.74851574,0,52.2544,136.9056988,10.48470144,9.234535987,0.12525669,0.967977222,0.407176281,18.90638897,0.016562957,0,0.014583564,0,0,Conventional,no,no,0,fall,0.073299259,10,4.348795232
525,0.579697768,2.249052728,0,8.72564714,1.585479242,0.35,0,168.5253371,348.2690884,LowAcc,400000,16.72998045,0.030582922,0.525942346,17.1972563,2.853016151,2.537061968,0.76111859,0.193630637,0.215411522,0.11548261,0.099928912,0.15000189,0.191024787,1.898196252,2,0,2,0.294550625,3,1,1,Titan,168.5253371,79.20784483,0,52.2544,116.2709371,5.041987932,8.966718917,0.091210554,1.051730854,0.345218771,16.84442781,4.707213874,0,0.014583564,0,0,Conventional,yes,no,0,spring,0.025254533,30,4.731957593
526,1.061679252,3.762727816,0,13.33559132,2.726104812,0.35,0,135.997892,216.049168,LowAcc,400000,12.74610268,0.017932843,0.399254162,22.26385189,2.715266872,2.279672159,0.683901648,0.162743024,0.257536372,0.16900607,0.088530302,0.14408421,0.16161429,1.696118212,2,0,2,0.229257198,3,1,1,Titan,135.997892,50.87735642,0,52.2544,83.74349203,6.81534734,6.048202393,0.078887862,1.257402324,0.236827505,13.58981987,4.825064755,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.009944401,100,4.715339537
527,1.145269108,3.287558607,0,9.437119643,2.494203015,0.35,0,151.0190831,258.1573583,LowAcc,400000,14.61720079,0.016419307,0.312508106,19.03296582,2.226717826,2.397902745,0.719370824,0.140446256,0.177363276,0.096223806,0.08113947,0.118319858,0.14141957,1.788941643,2,0,1,0.261283368,3,1,1,Titan,151.0190831,63.89834242,0,52.2544,98.7646831,6.56214081,7.269259722,0.088203999,0.865963101,0.288151221,15.095206,4.682832261,0,0.014583564,0,0,Conventional,no,yes,0,spring,0.028904839,30,4.88871446
528,1.417798086,3.365909041,0,7.990801924,1.959759654,0.35,0,153.0900824,276.1524522,LowAcc,400000,14.55837658,0.014548124,0.257971782,17.73230615,1.876676473,2.392478308,0.717743492,0.146657666,0.310543835,0.150833217,0.159710618,0.150790504,0.149737763,1.78468289,2,0,2,0.259900395,3,1,1,Titan,153.0900824,63.30129653,0,52.2544,100.8356824,8.364254754,7.276318909,0.089640302,1.516207349,0.285860715,15.30215611,4.685364157,0,0.014583564,0,0,Conventional,yes,no,0,spring,0.029021631,30,4.6371482
529,1.217738727,4.439351357,0,16.18396462,2.562162836,0.35,0,162.4288253,203.7976803,LowAcc,400000,12.04156138,0.019098273,0.465810001,24.39016313,2.994211851,2.681811835,0.80454355,0.19887782,0.250259214,0.1402316,0.110027614,0.149613607,0.195828989,1.005920052,1,0,3,0.220344343,3,1,1,Titan,162.4288253,47.60996988,0,52.2544,110.1744253,7.85248678,8.555177216,0.124114935,1.221872137,0.223193881,16.23523867,28.33778827,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.105262389,10,4.449586449
530,0.961531062,2.887228187,0,8.669596784,1.497782696,0.35,0,168.3212292,340.5329501,LowAcc,400000,15.97347992,0.019621238,0.347409688,17.70579894,2.387216675,2.52226589,0.756679767,0.124522587,0.169375092,0.099980968,0.069394124,0.150653482,0.125743768,1.886579777,2,0,6,0.291194112,3,1,1,Titan,168.3212292,77.58080176,0,52.2544,116.0668292,7.026695833,8.65764718,0.09907624,0.826961383,0.339291196,16.82405611,4.697715911,0,0.014583564,0,0,Conventional,no,no,0,fall,0.026450582,30,3.367642315
