Case,Planform,Span,Wing_AR,Wing_dhl,Power,L/D,Fuse_L,Fuse_D,PropulsionN,Tail_type,Winglet,Wing_folding,Season,Mass,Sensor_Swath_width,t_mission,Aeroshell_Diameter
163,0.59336041,2.861999665,10.87162974,2.498554904,310.1060364,17.11702803,2.44038217,0.707295316,2,V-tail,no,no,spring,151.0442222,30,0.008033127,2.669059154
164,0.766640469,2.925690195,9.92987983,2.259949518,340.2543217,18.89398027,2.605428067,0.734755203,3,Conventional,no,yes,fall,174.9977373,30,0.008593955,3.057702582
165,0.486916012,4.153543186,12.48068069,2.010228194,218.1957196,21.4135016,2.42506401,0.726907766,3,Conventional,no,yes,fall,156.5220924,30,0.090189558,2.615850661
166,0.971747954,3.325306404,16.97848793,2.024078571,376.8323062,22.87503545,2.596190527,0.724104739,3,Conventional,no,yes,summer,174.4720178,30,0.079889867,2.457614754
167,0.931199446,3.948085004,10.95214593,2.232588863,359.7260622,19.16165786,2.505401875,0.725644924,5,Conventional,no,yes,summer,162.3593673,30,0.090123815,2.821277122
168,0.917119448,4.246686878,12.2900727,2.194403563,287.8140511,20.10958882,2.466455034,0.758959524,4,V-tail,no,yes,winter,172.1826496,30,0.009342119,3.030026397
169,0.722537614,2.387429416,10.68252868,1.763979956,314.3074559,19.80326329,2.457567467,0.763658234,5,Conventional,yes,no,spring,161.883902,30,0.01095854,2.63626327
170,0.79609043,3.62620941,9.457116285,2.021773623,409.8469278,23.35316831,2.559920012,0.763734281,4,V-tail,yes,no,summer,166.4989202,30,0.009882692,3.394168362
171,0.98427237,3.682913205,11.64136321,1.706574732,365.9174559,18.45781687,2.558643572,0.73178806,5,V-tail,yes,yes,summer,170.6929722,30,0.008396859,2.635778497
172,1.106980392,3.737397144,12.78781566,1.993939297,341.874712,21.13945745,2.42529287,0.77431155,4,V-tail,yes,no,spring,166.6132582,30,0.028642674,2.843206599
173,0.387998786,3.582502593,11.3889613,1.947173756,299.3955765,15.95127348,2.467486485,0.767054905,5,V-tail,no,yes,spring,168.3742089,30,0.096420227,3.090321966
174,0.820881496,4.008316945,10.87745672,2.606361872,296.6953131,20.98775268,2.33964432,0.718658299,4,Conventional,yes,no,winter,151.4574756,30,0.009085159,3.101403174
175,0.815721541,2.799664167,14.87599703,2.22115843,284.940864,20.23268422,2.521125806,0.807796177,3,Conventional,no,yes,summer,174.8928997,30,0.00870178,2.577209842
176,1.127551133,3.618618656,14.22921579,1.829841344,401.8721324,21.39635412,2.513838814,0.777100881,4,V-tail,no,yes,fall,167.2516945,30,0.007244988,2.986498565
177,1.053291869,3.454370383,12.19195919,2.315741632,336.2322273,21.60087253,2.507684019,0.776158339,1,Conventional,yes,yes,summer,173.6382414,30,0.104792331,3.498211566
178,0.674784168,3.237080668,12.83080252,2.391340193,296.6594192,21.4863765,2.634138111,0.735351504,5,V-tail,no,no,spring,170.5085954,30,0.029444256,2.451527698
179,0.88830673,2.842804457,11.50178033,2.00352832,220.1581332,21.25702733,2.50718681,0.735446503,3,V-tail,yes,no,summer,149.2462181,30,0.032607851,2.768561018
180,0.929577354,3.65760567,13.541948,2.237784645,279.2850729,21.92151665,2.640347722,0.762686627,3,Conventional,yes,yes,spring,179.5920807,30,0.02702765,2.834325657
181,1.13460088,3.473460273,11.26303972,2.149325994,336.062079,20.79487181,2.532753294,0.767846943,4,V-tail,yes,no,fall,173.2916028,30,0.095833422,3.074448344
182,1.010913926,2.674506555,14.50335688,2.267703165,280.2184534,16.82725662,2.695694473,0.773828673,3,V-tail,yes,yes,winter,172.2848866,30,0.029794304,2.97099556
183,1.161063948,3.128573031,10.10580802,2.207263552,282.0127899,19.21627522,2.501029994,0.773779808,3,V-tail,no,no,summer,167.6940746,30,0.032849388,3.522841952
184,0.508460021,4.214036066,7.474353547,1.895200435,405.6896726,24.77397181,2.612523715,0.736301804,1,Conventional,yes,no,summer,175.1949572,30,0.009675392,3.184747504
185,0.50552382,4.868730782,13.0123397,2.212070067,309.9531156,18.91822433,2.490164608,0.708030534,3,V-tail,no,no,fall,161.0119232,30,0.030569256,2.718007087
186,0.882862717,3.483825071,10.28512119,1.655619532,407.60757,20.5288125,2.374653108,0.767549647,3,V-tail,no,yes,spring,140.6008594,30,0.090123815,2.97284821
187,0.913296496,2.396408408,10.49364839,2.222316972,420.1525688,25.96277115,2.517464106,0.76624429,5,Conventional,no,no,winter,153.2538425,30,0.097041937,2.87560439
188,1.025178491,2.423838212,9.45953228,1.79135776,218.5812635,22.92716367,2.730769206,0.741510413,3,V-tail,yes,no,summer,138.8746809,30,0.030832643,3.163859621
189,0.710480458,3.009012107,14.07169832,2.28172685,348.9842554,20.46110986,2.49205989,0.818369814,4,V-tail,no,no,winter,173.2441851,30,0.008773604,2.882995685
190,0.872743639,3.554393357,9.40742223,2.33979948,320.3313406,26.34134738,2.351640359,0.749028234,5,Conventional,no,no,fall,158.3990785,30,0.009944401,2.854616742
191,0.98548592,3.552287412,11.77938905,2.002583797,222.5387824,24.29835797,2.630655903,0.771172586,4,V-tail,no,yes,winter,160.970254,30,0.006571774,3.633996287
192,0.734967154,2.935357095,8.201350782,1.827140759,221.4551073,21.29491089,2.505979254,0.771368309,2,Conventional,yes,no,summer,156.4849483,30,0.022160415,3.680702642
193,0.649705313,4.297951693,13.69342328,2.030560278,268.0540604,19.65649281,2.637680145,0.750054538,4,Conventional,no,yes,fall,173.7928794,30,0.08060509,3.946812782
194,0.789711989,4.278853677,11.81898892,2.278173502,282.0528128,25.64931679,2.446669118,0.708184739,5,V-tail,yes,no,summer,159.1473259,30,0.101674338,2.999446366
195,0.986601736,3.277987638,9.586635547,2.583101906,398.5977326,24.55970021,2.610049787,0.737812517,4,V-tail,yes,yes,winter,179.8099575,30,0.008728121,3.114585193
196,0.722287336,3.433218839,11.67209666,2.8503044,333.209029,22.02499325,2.523916351,0.729663997,2,V-tail,no,no,winter,168.1039739,30,0.088335921,3.286273116
197,0.760215137,3.178526399,10.51803839,2.049054091,384.8168125,18.69735043,2.479555719,0.777186986,4,Conventional,no,no,winter,162.4460826,30,0.009166455,2.940043345
198,0.970516467,4.005797439,17.30993705,1.558909565,374.4730606,22.89961309,2.462078038,0.739342419,2,V-tail,no,yes,spring,164.8307458,30,0.009666572,3.776650828
199,0.746568675,3.656989893,13.39541032,1.930511562,311.4948363,20.3652786,2.489086269,0.731376063,2,Conventional,yes,no,spring,163.7178352,30,0.029021631,2.882847232
200,0.926966266,3.402418398,9.416218749,2.417629146,347.9323886,19.25935348,2.549254761,0.754082852,4,V-tail,yes,yes,fall,174.1144281,30,0.028950818,2.858290314
201,0.810822565,2.994346902,13.21618251,2.501916706,383.7174903,22.57499118,2.438150586,0.698245995,1,V-tail,yes,no,fall,144.4512084,30,0.02918685,2.679289606
202,0.999548181,2.273366857,14.11663819,2.093075467,398.8365095,21.42587845,2.63416133,0.748252215,3,V-tail,yes,no,spring,176.0252144,30,0.007518353,3.03651319
203,0.680249783,3.142537286,15.44531891,2.028183392,364.1089049,24.36220233,2.407013064,0.738919044,4,Conventional,no,no,fall,149.7136523,30,0.090802956,3.133770598
204,0.393842559,3.464154434,11.97196926,1.937515868,319.1750312,23.88559664,2.546563193,0.756889028,3,Conventional,no,yes,winter,174.9876483,30,0.088324164,3.125301785
205,1.106432341,2.897040603,12.5884866,1.429479024,358.7134771,18.99600829,2.611417437,0.751723937,2,V-tail,yes,yes,winter,177.7342235,30,0.029165864,3.153706603
206,0.729201999,3.797282351,16.6255957,1.841667066,404.4411408,23.42189052,2.590567464,0.735229307,2,Conventional,no,no,fall,175.0807159,30,0.007898498,3.286749124
207,0.685227369,3.443937281,11.63828798,2.210946015,288.8440699,21.81098042,2.571715552,0.784022548,4,V-tail,yes,yes,spring,177.7759947,30,0.07846029,2.871218834
208,0.937621088,3.240652174,7.954709083,2.217615083,385.0240208,21.1603231,2.509207857,0.704965169,3,Conventional,no,yes,summer,157.5309114,30,0.088728897,2.688055926
209,0.87032117,4.518294828,10.3404636,2.075289938,424.1551631,18.83400233,2.480577599,0.816228301,4,Conventional,no,yes,fall,162.973535,30,0.105262974,3.080903873
210,1.04769232,3.986422684,9.48640931,2.325575801,500.8119609,25.02553672,2.510200879,0.768676214,5,Conventional,yes,yes,summer,133.5663229,30,0.008752118,3.035177693
211,0.766693905,3.508776166,9.158227892,1.681754348,367.3737805,21.44705609,2.510001037,0.718404284,4,V-tail,no,yes,winter,163.7521258,30,0.008637288,2.978588073
212,1.087267504,3.834943169,8.124663778,2.055827611,375.0833192,22.30203343,2.564486419,0.711055183,3,Conventional,no,yes,spring,173.6290483,30,0.097779753,3.360956889
213,1.176981191,3.605578587,13.81476283,2.379749297,371.4649179,23.28797206,2.328486215,0.784806456,5,V-tail,yes,no,winter,150.9277984,30,0.008783811,2.7974601
214,1.112449918,3.358188772,11.9389635,1.887673445,395.5865745,17.93806976,2.372971414,0.773317137,5,V-tail,yes,no,fall,142.912474,30,0.028355752,3.311830353
215,0.969433159,3.456064376,9.320565374,2.519858707,273.8134869,23.7045711,2.678514147,0.754257034,4,Conventional,no,no,spring,173.840928,30,0.028904839,2.660355856
216,0.987565368,4.047473521,14.93371746,1.879033341,406.3634142,22.45592445,2.581089499,0.737585384,5,Conventional,yes,no,spring,174.0860472,30,0.082640505,2.938110048
217,0.910942755,2.892270465,8.912874208,1.844952744,435.1046643,19.92501336,2.40052087,0.763745715,5,V-tail,no,yes,spring,127.3263023,30,0.00743911,3.089885404
218,0.909022431,3.226770767,11.4025298,2.255099635,273.1841054,17.68799612,2.589043583,0.76682908,3,Conventional,yes,yes,fall,169.1314239,30,0.031539544,2.834744868
219,0.926573255,3.630757682,13.14503185,2.08212714,393.0659445,21.78060388,2.428968844,0.759711525,4,V-tail,no,no,winter,148.9234667,30,0.008637288,2.793321473
220,0.896239894,4.054085342,11.08965148,2.465707296,254.4377531,20.82535993,2.441732709,0.708474809,2,V-tail,no,no,winter,152.4561204,30,0.030483263,2.978444769
221,1.15489516,3.650887585,10.59697313,2.390143401,450.423005,23.41691134,2.510984176,0.733918531,5,V-tail,yes,no,winter,149.0595262,30,0.009044807,2.588607061
222,1.030119304,3.592209957,11.85194616,2.101334292,276.324764,18.76025768,2.315306539,0.798782261,3,Conventional,yes,yes,summer,174.0084178,30,0.095460385,2.531513771
223,1.229113541,3.169708385,9.596012268,2.051428768,392.2964721,23.43666187,2.372341217,0.71341766,4,Conventional,yes,yes,winter,134.1295643,30,0.009693057,3.096176079
224,0.772529037,4.313230908,12.82637444,1.899971088,374.7120674,18.84998577,2.572430318,0.732471597,2,Conventional,yes,no,winter,174.5678587,30,0.07846029,3.095388561
225,0.75529922,3.745245533,12.54551324,2.298318293,363.251747,22.01725219,2.496499429,0.758223319,5,Conventional,no,no,winter,164.779841,30,0.029794304,2.936386951
226,0.650602658,3.036274226,9.174684289,1.84872041,351.5263904,22.09583472,2.50992678,0.768169485,3,Conventional,yes,no,summer,166.7878407,30,0.031732158,3.009642231
227,0.590077588,2.54749502,10.60500091,1.992333677,395.1284444,22.39634557,2.514405645,0.742636652,4,Conventional,yes,yes,spring,155.8839754,30,0.008725272,3.926377273
228,0.860343028,2.271045782,9.442503197,1.394898248,344.7253915,18.39653593,2.619714414,0.727939836,3,V-tail,no,yes,winter,172.2357671,30,0.007244988,2.719617979
229,0.719864387,5.264124678,15.85112266,2.12797171,323.548859,18.33062249,2.565166527,0.766571544,3,Conventional,yes,no,spring,178.9317938,30,0.024328308,3.017826217
230,0.885971514,3.750889915,9.361489736,2.555643855,287.0816851,20.85680528,2.375443425,0.769985004,2,Conventional,no,no,winter,165.1350836,30,0.008001657,3.017495563
231,1.28556709,3.449807808,13.49716625,2.247764222,417.2575459,18.16605473,2.605221513,0.759076133,4,Conventional,no,yes,fall,174.4911431,30,0.026450582,3.570208376
232,1.180504616,2.450966606,15.91245754,2.088336493,318.1160118,20.21813597,2.561930074,0.755407268,4,Conventional,yes,yes,winter,170.5809277,30,0.008937015,3.929048798
233,1.154674915,3.094411457,12.18778829,1.941760797,287.4558028,19.74674981,2.660005511,0.688070645,4,Conventional,no,yes,summer,163.2888172,30,0.007084538,3.100219482
234,0.980999897,3.159630205,14.47480889,1.951289515,380.8704921,18.75153883,2.429912308,0.773870823,3,Conventional,no,no,winter,152.8331122,30,0.009283655,2.683458661
235,0.837407308,3.411000821,10.55231414,2.480161085,318.7838834,20.64598607,2.370655678,0.720148061,1,Conventional,yes,no,fall,152.7060251,30,0.091284954,3.827015716
236,0.974028516,3.184266828,12.14967004,1.912488296,412.8462907,20.50966791,2.514835319,0.765198445,2,V-tail,yes,yes,winter,160.8192234,30,0.029021631,3.393710275
237,1.07994609,3.30721396,8.891854026,2.485503961,408.6290159,18.23347173,2.402799938,0.731852934,1,Conventional,no,no,winter,135.5958673,30,0.009044807,3.071365308
238,0.797257612,2.852170175,12.84332394,1.933785345,147.0813858,14.29816833,2.293281406,0.735815817,3,Conventional,no,yes,spring,139.8412594,30,0.009210819,3.903948673
239,1.031907162,4.317513095,7.45485892,2.300625449,431.7582676,19.7397737,2.538306464,0.749307155,4,V-tail,no,yes,winter,165.0586713,30,0.008342274,2.473901928
240,0.702065963,3.370902657,13.39313927,2.064420049,232.5400042,18.65664654,2.441239136,0.731518347,3,Conventional,no,yes,winter,153.772259,30,0.086655373,2.556474331
241,0.725928137,4.120049018,11.06073289,2.269475848,388.3697877,22.36050412,2.386787079,0.750971855,4,Conventional,yes,yes,spring,147.1664593,30,0.029616701,3.75292883
242,0.889156076,3.235002146,14.16680193,2.407039201,313.375722,19.27982766,2.567062165,0.781040323,4,V-tail,no,no,summer,175.7371503,30,0.024328308,3.796870929
243,0.806941934,3.338255262,10.50421712,1.985435251,338.3208018,23.27612467,2.661307526,0.752249289,3,Conventional,no,no,summer,179.6859591,30,0.071470465,2.808332788
244,0.947636257,2.277937092,13.84279853,2.032459931,399.599598,17.64881379,2.558920402,0.746692833,3,Conventional,no,no,winter,162.9441298,30,0.00836787,2.552259226
245,0.822357412,3.286906117,13.63954498,1.991308695,322.4513332,20.46680209,2.592749445,0.756889018,3,Conventional,no,no,fall,176.3401172,30,0.02715102,2.692688811
246,0.832108159,4.226636774,11.55816733,2.525287121,242.060432,20.72316338,2.468156966,0.762781572,4,V-tail,no,yes,winter,169.510419,30,0.09334229,3.107320564
247,1.220874841,3.136401521,9.718244845,1.639242508,397.7349065,24.8990484,2.498687743,0.722319536,4,Conventional,no,no,fall,155.6936292,30,0.024220044,2.712701184
248,0.941650094,3.830096928,12.39658755,1.870341889,422.6802793,22.5831754,2.594768079,0.717686704,3,Conventional,no,no,summer,169.9392354,30,0.008752118,2.752487418
249,0.98848658,3.210912615,9.627158418,2.2835709,421.4676716,21.78055266,2.541206509,0.748625019,3,Conventional,yes,yes,summer,160.3764604,30,0.029794304,2.671065404
250,0.741911084,3.649321583,11.1253269,2.271869804,321.2558052,21.42127122,2.511261584,0.743127234,5,V-tail,no,yes,fall,168.9582389,30,0.030227702,3.110347151
251,0.879648911,3.259298813,14.76614282,2.316199971,270.6214957,18.5832192,2.720831953,0.775280082,4,V-tail,no,yes,summer,174.810806,30,0.087857122,2.540230192
252,0.451586122,3.829580501,8.311855258,2.266743503,364.142712,18.56817841,2.488826843,0.742483281,4,V-tail,no,yes,winter,163.9536909,30,0.027556984,3.001563994
253,0.616946276,2.341390315,8.262327383,2.736556936,394.4977536,28.10445839,2.524824215,0.724029397,3,V-tail,yes,no,fall,153.2629729,30,0.10162336,3.361777063
254,0.950365285,2.741566193,11.97713415,1.859556928,506.3040926,18.25198652,2.58820086,0.75282711,3,V-tail,no,no,spring,142.3181544,30,0.08198255,2.675504615
255,1.251708976,3.364821228,9.326266051,1.949834913,319.4445684,17.27283234,2.559180953,0.721680762,4,V-tail,no,yes,winter,166.4389659,30,0.009604577,2.126173651
256,0.849203531,1.84718564,16.57254194,1.642340106,303.8288619,18.1235318,2.588645369,0.755502545,3,Conventional,no,yes,summer,169.3592437,30,0.009693057,2.597500216
257,0.741604324,2.732170459,11.80968158,2.086648948,347.6868936,20.73478701,2.455511293,0.75911663,4,Conventional,no,yes,fall,161.6034015,30,0.008218136,2.801362278
258,0.809001966,4.428140616,10.99664505,2.129219045,483.0731234,19.96453852,2.465125283,0.77324625,2,V-tail,yes,yes,fall,130.8465424,30,0.029192525,2.714159967
259,0.92256478,3.61931817,13.27271151,2.116410818,456.0269467,20.378814,2.424072168,0.710420433,3,Conventional,no,yes,fall,123.1849567,30,0.008944689,2.706589004
260,0.919969446,3.954534226,13.44694102,2.495547698,343.0639823,21.39888937,2.557177658,0.717966015,5,V-tail,no,yes,winter,174.1514836,30,0.028042763,3.59012423
261,0.745501386,2.667472178,9.598229826,2.17669371,364.6575947,19.99599201,2.565185373,0.735319568,4,V-tail,no,yes,winter,167.1703074,30,0.028082254,2.882012681
262,0.619069381,2.968778681,10.31137815,1.962462533,319.0750299,20.55213269,2.452315892,0.721256035,3,V-tail,no,yes,winter,155.4553714,30,0.009657087,2.745950405
263,0.996772396,4.269780988,11.58274049,2.144336678,396.9493168,21.70900758,2.386181388,0.752115419,3,Conventional,yes,no,spring,147.8307992,30,0.009147111,2.751816964
264,1.185821733,1.801980594,9.088013314,2.370961717,254.1793539,23.84701025,2.47824951,0.806384669,4,Conventional,no,no,spring,166.1993478,30,0.092790295,2.876896594
265,0.679449755,2.885561602,11.37398649,1.995219483,295.0500894,19.08329112,2.513364323,0.746037676,4,Conventional,yes,no,summer,164.796013,30,0.035003929,2.342621972
266,0.772858634,3.345298101,10.84445448,2.31234013,328.5880965,23.03087002,2.336184504,0.732005408,5,V-tail,no,yes,spring,148.0046626,30,0.008728121,3.367282615
267,1.140339026,3.550220068,12.4850747,1.88780272,380.6587461,23.74213266,2.51568064,0.784167684,3,Conventional,yes,yes,spring,173.9084844,30,0.089403401,3.570756854
268,0.77620797,3.747530661,15.0269572,2.383887695,296.895748,19.61129475,2.510018959,0.76956043,4,Conventional,yes,no,summer,170.1223473,30,0.009374753,3.090422833
269,0.9219892,2.970884779,14.02786985,1.890570481,385.6845887,23.65638754,2.368170241,0.763265243,2,V-tail,yes,yes,fall,141.1553313,30,0.008571324,2.943919968
270,0.966455469,4.211462094,11.50649221,2.369655509,386.9637542,19.60206497,2.530766884,0.734731158,4,Conventional,yes,no,spring,166.6463416,30,0.030863636,2.569347651
271,0.700055502,3.14624782,12.56614921,1.993779256,282.8004525,18.96897577,2.370497475,0.72723533,4,Conventional,yes,no,spring,151.4883311,30,0.008571324,2.604221369
272,0.599948253,4.04414264,14.3252,2.0833634,320.3354375,22.92927956,2.41488478,0.726029478,3,V-tail,no,yes,summer,158.8997303,30,0.009558002,2.551379308
273,1.19047172,3.905857154,11.5993034,2.861789538,198.6256269,20.04761974,2.723031984,0.826583305,4,Conventional,no,no,spring,152.6358317,30,0.029664493,2.83413928
274,0.939862808,2.659329858,13.79288626,2.456481001,406.7269392,21.84486849,2.385886443,0.723509194,2,Conventional,no,yes,fall,127.6793536,30,0.029664493,2.982779485
275,0.919662422,3.488844801,9.093241801,2.305862004,354.1121153,20.54478255,2.565832424,0.70644712,2,V-tail,no,no,fall,169.964381,30,0.009657087,3.336879931
